EDGE	database	loci	loci_gene_sequential	loci_sequential	details
68648	embplant_mt	cob,nad7	nad7>>cob	nad7>>cob	nad7(9024-13816,embplant_mt)>>cob(15756-16919,embplant_mt)
68654	embplant_pt	psbC	psbC	psbC	psbC(1-124,embplant_pt)
68676	embplant_pt	rpl23	rpl23>>67216	rpl23>>67216	rpl23(136-417,embplant_pt)>>67216
68696	embplant_mt	ND5,nad1,nad5	nad5>>ND5>>nad5>>nad1	nad5>>ND5>>nad5>>nad1	nad5(18706-19923,embplant_mt)>>ND5(18706-20981,embplant_mt)>>nad5(20752-20981,embplant_mt)>>nad1(21108-21192,embplant_mt)
68706	embplant_pt	rps4	rps4>>64416	rps4>>64416	rps4(15-230,embplant_pt)>>64416
68732	embplant_mt;embplant_pt	atp1,ccmFC,ccmFc;atpA	atp1>>atpA>>ccmFc>>ccmFC	atp1>>atpA>>ccmFc>>ccmFC	atp1(4269-5785,embplant_mt)>>atpA(5080-5510,embplant_pt)>>ccmFc(8159-8925,embplant_mt)>>ccmFC(8159-8925,embplant_mt)
68738	embplant_mt	nad1	nad1	nad1	nad1(2155-2413,embplant_mt)
68766	embplant_pt	psbZ	psbZ>>69000	psbZ>>69000	psbZ(88-231,embplant_pt)>>69000
68800	embplant_mt	cox1	cox1>>11958	cox1>>11958	cox1(1669-4203,embplant_mt)>>11958
68806	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>69456	atpB>>atpE>>ndhC>>ndhK>>69456	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>69456
68814	embplant_mt;embplant_pt	atp9;rpoC1	atp9>>rpoC1>>69334	atp9>>rpoC1>>69334	atp9(4-75,embplant_mt)>>rpoC1(7790-8566,embplant_pt)>>69334
68816	embplant_mt;embplant_pt	matR,mttB,nad1,tatC;psaB	nad1>>matR>>mttB>>tatC>>psaB>>69352	nad1>>matR>>mttB>>tatC>>psaB>>69352	nad1(250-635,embplant_mt)>>matR(1001-3586,embplant_mt)>>mttB(4268-5070,embplant_mt)>>tatC(4319-5016,embplant_mt)>>psaB(10198-10269,embplant_pt)>>69352
68820	embplant_pt	psbZ,rrn23	rrn23>>psbZ>>68766	rrn23>>psbZ>>68766	rrn23(1-75,embplant_pt)>>psbZ(12966-13085,embplant_pt)>>68766
68832	embplant_pt	rps12_2,rps4	rps12_2>>rps4>>69316	rps12_2>>rps4>>69316	rps12_2(1-91,embplant_pt)>>rps4(7513-7625,embplant_pt)>>69316
68854	embplant_pt	ycf2	ycf2>>66102	ycf2>>66102	ycf2(1-4920,embplant_pt)>>66102
68866	embplant_pt	ycf2	ycf2>>69546	ycf2>>69546	ycf2(1-587,embplant_pt)>>69546
68892	embplant_pt	rpl2	rpl2>>68966	rpl2>>68966	rpl2(95-458,embplant_pt)>>68966
68896	embplant_mt;embplant_pt	nad9;rps12_2	rps12_2>>nad9>>1474	rps12_2>>nad9>>1474	rps12_2(4-75,embplant_pt)>>nad9(3375-3947,embplant_mt)>>1474
68940	embplant_mt	rpl2	rpl2>>6004	rpl2>>6004	rpl2(15350-16326,embplant_mt)>>6004
68942	embplant_mt;embplant_pt	ND2,atp4,atp6,nad2,nad4L,nad6;ndhB	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>5170	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>5170	ndhB(1-75,embplant_pt)>>nad4L(6641-6943,embplant_mt)>>atp4(7140-7685,embplant_mt)>>nad2(23679-23839,embplant_mt)>>ND2(23679-23839,embplant_mt)>>nad2(25257-25829,embplant_mt)>>ND2(25257-25829,embplant_mt)>>nad2(27281-27469,embplant_mt)>>ND2(27281-27465,embplant_mt)>>nad6(39561-40178,embplant_mt)>>atp6(41376-42139,embplant_mt)>>5170
68944	embplant_mt;embplant_pt	ccmFN,ccmFn;ndhB	ccmFn>>ccmFN>>ndhB>>69558	ccmFn>>ccmFN>>ndhB>>69558	ccmFn(2126-3853,embplant_mt)>>ccmFN(2126-3823,embplant_mt)>>ndhB(12862-13231,embplant_pt)>>69558
68962	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>69510	rrn5>>rrn4.5>>rrn23>>rrnL>>69510	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>69510
68966	embplant_pt	rpl2	rpl2>>67216	rpl2>>67216	rpl2(1-1200,embplant_pt)>>67216
68974	embplant_mt;embplant_pt	ND2,nad2,rrnL;rrn16,rrn23,ycf2	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>69504	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>69504	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)>>rrnL(11715-13125,embplant_mt)>>rrn23(11886-12951,embplant_pt)>>rrnL(13230-15100,embplant_mt)>>rrn16(16311-16583,embplant_pt)>>69504
68996	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>69412	rps7>>rps12_2>>69412	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>69412
69000	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>69352	psbZ>>rps14>>psaB>>69352	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>69352
69016	embplant_pt	ndhB	ndhB>>69558	ndhB>>69558	ndhB(245-661,embplant_pt)>>69558
69022	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>69150	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>69150	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>69150
69052	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>17788	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>17788	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>17788
69070	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>69364	rpoC1>>rpoB>>petN>>psbM>>69364	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>69364
69114	embplant_pt	psaA	psaA>>4266	psaA>>4266	psaA(568-772,embplant_pt)>>4266
69150	embplant_pt	psbB	psbB>>18592	psbB>>18592	psbB(30-434,embplant_pt)>>18592
69222	embplant_pt	rpoC2	rpoC2>>69498	rpoC2>>69498	rpoC2(3-302,embplant_pt)>>69498
69248	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>6004	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>6004	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>6004
69266	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>69462	rrn23>>rrnL>>69462	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>69462
69316	embplant_pt	ndhF	ndhF>>69248	ndhF>>69248	ndhF(95-480,embplant_pt)>>69248
69334	embplant_pt	rpoC1	rpoC1>>69070	rpoC1>>69070	rpoC1(1-1301,embplant_pt)>>69070
69352	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>69000	psaA>>psaB>>psaA>>69000	psaA(1-68,embplant_pt)>>psaB(94-2169,embplant_pt)>>psaA(857-998,embplant_pt)>>69000
69364	embplant_pt	psbC,psbD	psbD>>psbC>>68020	psbD>>psbC>>68020	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>68020
69412	embplant_pt	rps12_2	rps12_2>>68996	rps12_2>>68996	rps12_2(1-616,embplant_pt)>>68996
69418	embplant_pt	rpoC2	rpoC2>>69450	rpoC2>>69450	rpoC2(1-888,embplant_pt)>>69450
69450	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>68892	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>68892	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>68892
69456	embplant_pt	ndhJ	ndhJ>>68806	ndhJ>>68806	ndhJ(1-467,embplant_pt)>>68806
69462	embplant_pt	rrn23	rrn23>>68990	rrn23>>68990	rrn23(1-189,embplant_pt)>>68990
69474	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>67342	rps12_2>>rrn16>>rrnS>>67342	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>67342
69498	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>67864	rpoC2>>rpoC1>>67864	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>67864
69504	embplant_pt	psbB	psbB>>18592	psbB>>18592	psbB(1-907,embplant_pt)>>18592
69510	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>68962	rrn23>>rrnL>>68962	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>68962
69516	embplant_pt	ycf3	ycf3>>67246	ycf3>>67246	ycf3(37-1776,embplant_pt)>>67246
69534	embplant_pt	psaA	psaA>>4308	psaA>>4308	psaA(1-405,embplant_pt)>>4308
69546	embplant_pt	ycf2	ycf2>>68866	ycf2>>68866	ycf2(3-787,embplant_pt)>>68866
69552	embplant_pt	rbcL	rbcL>>68806	rbcL>>68806	rbcL(1-214,embplant_pt)>>68806
69558	embplant_pt	ndhB	ndhB>>69016	ndhB>>69016	ndhB(1-803,embplant_pt)>>69016
69564	embplant_pt	rbcL	rbcL>>67298	rbcL>>67298	rbcL(782-1527,embplant_pt)>>67298
69570	embplant_pt	psaA	psaA>>67914	psaA>>67914	psaA(1-1195,embplant_pt)>>67914
69576	embplant_pt	ycf1	ycf1>>68626	ycf1>>68626	ycf1(377-1131,embplant_pt)>>68626
