EDGE	database	loci	loci_gene_sequential	loci_sequential	details
8843552	embplant_pt	ycf2	ycf2	ycf2	ycf2(6-185,embplant_pt)
8849788	embplant_pt	rpl23	rpl23>>8854790	rpl23>>8854790	rpl23(136-417,embplant_pt)>>8854790
8850036	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
8854790	embplant_pt	rpl2	rpl2>>8952536	rpl2>>8952536	rpl2(85-159,embplant_pt)>>8952536
8860124	embplant_pt	rps4	rps4>>8428970	rps4>>8428970	rps4(15-230,embplant_pt)>>8428970
8866980	embplant_pt	psbZ	psbZ>>8892356	psbZ>>8892356	psbZ(88-231,embplant_pt)>>8892356
8875970	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>9226576	atpB>>atpE>>ndhC>>ndhK>>9226576	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>9226576
8877162	embplant_mt	nad3,rps12	rps12>>nad3	rps12>>nad3	rps12(1074-1451,embplant_mt)>>nad3(1500-1856,embplant_mt)
8884394	embplant_pt	ycf2	ycf2>>9235232	ycf2>>9235232	ycf2(1-587,embplant_pt)>>9235232
8890740	embplant_pt	rpl2	rpl2>>8952536	rpl2>>8952536	rpl2(95-458,embplant_pt)>>8952536
8892356	embplant_pt	psaB,psbZ,rps14	psaB>>rps14>>psbZ>>8866980	psaB>>rps14>>psbZ>>8866980	psaB(1-204,embplant_pt)>>rps14(327-629,embplant_pt)>>psbZ(1334-1453,embplant_pt)>>8866980
889606	embplant_pt	rrn23	rrn23>>9226112	rrn23>>9226112	rrn23(513-996,embplant_pt)>>9226112
8899780	embplant_pt	ycf1	ycf1>>9237670	ycf1>>9237670	ycf1(2-1509,embplant_pt)>>9237670
8933170	embplant_pt	rrn23	rrn23	rrn23	rrn23(1-75,embplant_pt)
8950650	embplant_pt	ycf2	ycf2	ycf2	ycf2(1-75,embplant_pt)
8951726	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>9232206	rrn5>>rrn4.5>>rrn23>>rrnL>>9232206	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>9232206
8952536	embplant_pt	rpl2	rpl2>>8854790	rpl2>>8854790	rpl2(1-1200,embplant_pt)>>8854790
8966712	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>9221936	rps7>>rps12_2>>9221936	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>9221936
8988818	embplant_pt	ndhB	ndhB>>9236306	ndhB>>9236306	ndhB(245-661,embplant_pt)>>9236306
8999078	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>9182120	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>9182120	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>9182120
9072000	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>2421490	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>2421490	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>2421490
9075596	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>9212842	rpoC1>>rpoB>>petN>>psbM>>9212842	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>9212842
9147024	embplant_pt	psaA	psaA>>568714	psaA>>568714	psaA(568-772,embplant_pt)>>568714
9182120	embplant_pt	psbB	psbB>>8372580	psbB>>8372580	psbB(30-434,embplant_pt)>>8372580
9199948	embplant_pt	rpoC2	rpoC2>>9229526	rpoC2>>9229526	rpoC2(3-302,embplant_pt)>>9229526
9200508	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>818842	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>818842	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>818842
9208052	embplant_pt	ndhF	ndhF>>9200508	ndhF>>9200508	ndhF(95-480,embplant_pt)>>9200508
9210014	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>9226112	rrn23>>rrnL>>9226112	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>9226112
9211040	embplant_pt	rpoC1	rpoC1>>9075596	rpoC1>>9075596	rpoC1(1-1301,embplant_pt)>>9075596
9212068	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>8892356	psaA>>psaB>>psaA>>8892356	psaA(1-68,embplant_pt)>>psaB(94-2169,embplant_pt)>>psaA(857-998,embplant_pt)>>8892356
9212842	embplant_pt	psbC,psbD	psbD>>psbC>>8731208	psbD>>psbC>>8731208	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>8731208
9221936	embplant_pt	rps12_2	rps12_2>>8966712	rps12_2>>8966712	rps12_2(1-616,embplant_pt)>>8966712
9225380	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>8890740	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>8890740	rpoC2(1-2916,embplant_pt)>>rps2(3143-3848,embplant_pt)>>atpI(4085-4828,embplant_pt)>>atpH(5914-6159,embplant_pt)>>atpF(6545-7814,embplant_pt)>>atpA(7879-9402,embplant_pt)>>psbI(11537-11647,embplant_pt)>>psbK(12038-12223,embplant_pt)>>rps16(13326-14472,embplant_pt)>>matK(16045-17490,embplant_pt)>>psbA(18135-19193,embplant_pt)>>8890740
9226112	embplant_pt	rrn23	rrn23>>8964294	rrn23>>8964294	rrn23(1-189,embplant_pt)>>8964294
9226576	embplant_pt	ndhJ	ndhJ>>8875970	ndhJ>>8875970	ndhJ(1-467,embplant_pt)>>8875970
9227456	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>8626980	rps12_2>>rrn16>>rrnS>>8626980	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>8626980
9229526	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>8710602	rpoC2>>rpoC1>>8710602	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>8710602
9229716	embplant_pt	psbB	psbB>>8372580	psbB>>8372580	psbB(1-907,embplant_pt)>>8372580
9229908	embplant_pt	ycf3	ycf3>>8612822	ycf3>>8612822	ycf3(37-1776,embplant_pt)>>8612822
9232206	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>8951726	rrn23>>rrnL>>8951726	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>8951726
9232974	embplant_pt	psaA	psaA>>9212068	psaA>>9212068	psaA(1-646,embplant_pt)>>9212068
9235232	embplant_pt	ycf2	ycf2>>8884394	ycf2>>8884394	ycf2(3-787,embplant_pt)>>8884394
9235322	embplant_pt	rbcL	rbcL>>8875970	rbcL>>8875970	rbcL(1-214,embplant_pt)>>8875970
9236300	embplant_pt	psaA	psaA>>8717206	psaA>>8717206	psaA(1-1195,embplant_pt)>>8717206
9236306	embplant_pt	ndhB	ndhB>>8988818	ndhB>>8988818	ndhB(1-803,embplant_pt)>>8988818
9236888	embplant_pt	rbcL	rbcL>>8619104	rbcL>>8619104	rbcL(1-532,embplant_pt)>>8619104
9237670	embplant_pt	ycf1	ycf1>>8899780	ycf1>>8899780	ycf1(377-1131,embplant_pt)>>8899780
9245700	embplant_mt	cox1	cox1	cox1	cox1(778-1501,embplant_mt)
9399452	embplant_pt	ycf2	ycf2>>2472630	ycf2>>2472630	ycf2(268-5187,embplant_pt)>>2472630
9399454	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-323,embplant_mt)
