EDGE	database	loci	loci_gene_sequential	loci_sequential	details
13642994	embplant_mt	ccmFC,ccmFc	ccmFc>>ccmFC>>ccmFc>>ccmFC	ccmFc>>ccmFC>>ccmFc>>ccmFC	ccmFc(780-1546,embplant_mt)>>ccmFC(780-1546,embplant_mt)>>ccmFc(2493-3041,embplant_mt)>>ccmFC(2496-3040,embplant_mt)
13643160	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3	ycf2>>sdh3	ycf2(6-185,embplant_pt)>>sdh3(1338-1530,embplant_mt)
13651428	embplant_pt	psaB	psaB>>14333190	psaB>>14333190	psaB(1759-1830,embplant_pt)>>14333190
13652192	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
13669134	embplant_mt	ND5,nad5	nad5>>ND5	nad5>>ND5	nad5(1876-2283,embplant_mt)>>ND5(1876-2283,embplant_mt)
13671216	embplant_mt	ccmFN,ccmFn	ccmFn>>ccmFN	ccmFn>>ccmFN	ccmFn(1439-1599,embplant_mt)>>ccmFN(1469-1599,embplant_mt)
13686566	embplant_mt	cox1	cox1>>13392128	cox1>>13392128	cox1(556-1279,embplant_mt)>>13392128
13699888	embplant_pt	ycf2	ycf2>>14151130	ycf2>>14151130	ycf2(1-587,embplant_pt)>>14151130
13714786	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(4-75,embplant_pt)
13738780	embplant_mt	nad6	nad6	nad6	nad6(502-1119,embplant_mt)
13765306	embplant_pt	ycf2	ycf2	ycf2	ycf2(1-75,embplant_pt)
13789616	embplant_mt	nad3,rps12,sdh3	rps12>>nad3>>sdh3	rps12>>nad3>>sdh3	rps12(728-1105,embplant_mt)>>nad3(1154-1510,embplant_mt)>>sdh3(2103-2353,embplant_mt)
13789764	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>14145322	rrn5>>rrn4.5>>rrn23>>rrnL>>14145322	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>14145322
13791988	embplant_pt	rrn23	rrn23>>14336648	rrn23>>14336648	rrn23(1799-2282,embplant_pt)>>14336648
13794072	embplant_mt;embplant_pt	rrnL;rrn16	rrnL>>rrn16	rrnL>>rrn16	rrnL(1-263,embplant_mt)>>rrn16(1474-1746,embplant_pt)
13803124	embplant_mt	matR	matR	matR	matR(1-1339,embplant_mt)
13812518	embplant_mt	rrn5	rrn5	rrn5	rrn5(142-257,embplant_mt)
13813064	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>14333190	psbZ>>rps14>>psaB>>14333190	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>14333190
13819450	embplant_mt	nad7	nad7	nad7	nad7(846-988,embplant_mt)
13823096	embplant_mt	matR,mttB,tatC	matR>>mttB>>tatC	matR>>mttB>>tatC	matR(1-834,embplant_mt)>>mttB(1516-2318,embplant_mt)>>tatC(1567-2264,embplant_mt)
13827248	embplant_mt;embplant_pt	rrnL;rrn23	rrnL>>rrn23	rrnL>>rrn23	rrnL(12-1422,embplant_mt)>>rrn23(186-1251,embplant_pt)
13827820	embplant_mt	ND5,nad1,nad5	nad1>>nad5>>ND5	nad1>>nad5>>ND5	nad1(302-560,embplant_mt)>>nad5(687-810,embplant_mt)>>ND5(687-810,embplant_mt)
13829906	embplant_pt	ycf1	ycf1>>14153674	ycf1>>14153674	ycf1(1-1525,embplant_pt)>>14153674
13830648	embplant_mt	atp9	atp9	atp9	atp9(1585-1806,embplant_mt)
13844470	embplant_pt	ndhB	ndhB>>14152288	ndhB>>14152288	ndhB(245-661,embplant_pt)>>14152288
13862336	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>14336010	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>14336010	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>14336010
13951382	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>14337058	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>14337058	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>14337058
14112086	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>13829906	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>13829906	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>13829906
14120108	embplant_pt	ndhF	ndhF>>14112086	ndhF>>14112086	ndhF(95-480,embplant_pt)>>14112086
14123350	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>14336648	rrn23>>rrnL>>14336648	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>14336648
14135288	embplant_pt	rps12_2	rps12_2>>14332384	rps12_2>>14332384	rps12_2(1-616,embplant_pt)>>14332384
14136974	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>14333192	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>14333192	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>14333192
14142552	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>14336648	rps12_2>>rrn16>>rrnS>>14336648	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>14336648
14145322	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>13789764	rrn23>>rrnL>>13789764	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>13789764
14151130	embplant_pt	ycf2	ycf2>>13699888	ycf2>>13699888	ycf2(3-787,embplant_pt)>>13699888
14152288	embplant_pt	ndhB	ndhB>>13844470	ndhB>>13844470	ndhB(1-803,embplant_pt)>>13844470
14153674	embplant_pt	ycf1	ycf1>>13829906	ycf1>>13829906	ycf1(377-1131,embplant_pt)>>13829906
14208990	embplant_pt	ycf2	ycf2>>14336554	ycf2>>14336554	ycf2(268-5187,embplant_pt)>>14336554
14208992	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-829,embplant_mt)
14230564	embplant_mt	rps10	rps10>>779928	rps10>>779928	rps10(907-989,embplant_mt)>>779928
14330932	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>14136974	rpoC1>>rpoC2>>14136974	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>14136974
14332382	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>14333138	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>14333138	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>14333138
14332384	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>14135288	rps7>>rps12_2>>14135288	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>14135288
14332504	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>14332506	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>14332506	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>14332506
14332506	embplant_pt	psbC,psbZ	psbZ>>psbC>>14332504	psbZ>>psbC>>14332504	psbZ(1-144,embplant_pt)>>psbC(779-902,embplant_pt)>>14332504
14333138	embplant_pt	rps4	rps4>>14332382	rps4>>14332382	rps4(15-512,embplant_pt)>>14332382
14333190	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>13813064	psaA>>psaB>>psaA>>13813064	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>13813064
14333192	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>13862336	rpl23>>rpl2>>13862336	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>13862336
14336010	embplant_pt	psbB	psbB>>13951382	psbB>>13951382	psbB(30-1465,embplant_pt)>>13951382
14336424	embplant_pt	psaA,ycf3	ycf3>>psaA>>14333190	ycf3>>psaA>>14333190	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>14333190
14336554	embplant_pt	ycf2	ycf2>>14208990	ycf2>>14208990	ycf2(1-419,embplant_pt)>>14208990
14336648	embplant_pt	rrn23	rrn23>>14123350	rrn23>>14123350	rrn23(1578-1766,embplant_pt)>>14123350
14337026	embplant_pt	rbcL	rbcL>>14332382	rbcL>>14332382	rbcL(1-1205,embplant_pt)>>14332382
14348374	embplant_mt	cox1	cox1>>12905898	cox1>>12905898	cox1(351-1199,embplant_mt)>>12905898
14348376	embplant_mt	cox2	cox2	cox2	cox2(179-931,embplant_mt)
1744612	embplant_pt	ndhB	ndhB>>14152288	ndhB>>14152288	ndhB(1065-1434,embplant_pt)>>14152288
674386	embplant_pt	ndhB	ndhB>>14152288	ndhB>>14152288	ndhB(747-821,embplant_pt)>>14152288
778010	embplant_mt	ccmFN,ccmFn	ccmFn>>ccmFN	ccmFn>>ccmFN	ccmFn(394-1763,embplant_mt)>>ccmFN(394-1763,embplant_mt)
