EDGE	database	loci	loci_gene_sequential	loci_sequential	details
10639700	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>10986716	rrn5>>rrn4.5>>rrn23>>rrnL>>10986716	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>10986716
10643684	embplant_mt;embplant_pt	ND2,nad2,rrnL;rrn16,rrn23,ycf2	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>11182752	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>11182752	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)>>rrnL(11715-13125,embplant_mt)>>rrn23(11886-12951,embplant_pt)>>rrnL(13230-15100,embplant_mt)>>rrn16(16311-16583,embplant_pt)>>11182752
10661290	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>11179754	psbZ>>rps14>>psaB>>11179754	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>11179754
10671402	embplant_mt;embplant_pt	sdh3;ycf2	sdh3>>ycf2>>10992236	sdh3>>ycf2>>10992236	sdh3(1-203,embplant_mt)>>ycf2(1356-1535,embplant_pt)>>10992236
10689380	embplant_pt	ndhB	ndhB>>10993130	ndhB>>10993130	ndhB(245-661,embplant_pt)>>10993130
10706000	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>11182752	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>11182752	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>11182752
10789544	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>11183950	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>11183950	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>11183950
10951852	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>968728	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>968728	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>968728
10961764	embplant_pt	ndhF	ndhF>>10951852	ndhF>>10951852	ndhF(95-480,embplant_pt)>>10951852
10962032	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>11183558	rrn23>>rrnL>>11183558	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>11183558
10977236	embplant_pt	rps12_2	rps12_2>>11178920	rps12_2>>11178920	rps12_2(1-616,embplant_pt)>>11178920
10980612	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>11179756	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>11179756	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>11179756
10982576	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>11183558	rps12_2>>rrn16>>rrnS>>11183558	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>11183558
10986716	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>10639700	rrn23>>rrnL>>10639700	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>10639700
10992236	embplant_pt	ycf2	ycf2>>10557300	ycf2>>10557300	ycf2(3-787,embplant_pt)>>10557300
10993130	embplant_pt	ndhB	ndhB>>10689380	ndhB>>10689380	ndhB(1-803,embplant_pt)>>10689380
10995812	embplant_pt	ycf1	ycf1>>10506800	ycf1>>10506800	ycf1(377-1131,embplant_pt)>>10506800
11050630	embplant_pt	ycf2	ycf2>>11183438	ycf2>>11183438	ycf2(268-5187,embplant_pt)>>11183438
11050632	embplant_mt	ccmB,ccmC	ccmC>>ccmB	ccmC>>ccmB	ccmC(201-919,embplant_mt)>>ccmB(7015-7643,embplant_mt)
11177280	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>10980612	rpoC1>>rpoC2>>10980612	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>10980612
11178918	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>11179678	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>11179678	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>11179678
11178920	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>10977236	rps7>>rps12_2>>10977236	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>10977236
11179048	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>11179050	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>11179050	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>11179050
11179050	embplant_pt	psbC,psbZ	psbZ>>psbC>>11179048	psbZ>>psbC>>11179048	psbZ(1-144,embplant_pt)>>psbC(779-902,embplant_pt)>>11179048
11179422	embplant_mt;embplant_pt	atp9;rpoC1	rpoC1>>atp9>>10422150	rpoC1>>atp9>>10422150	rpoC1(125-901,embplant_pt)>>atp9(8616-8776,embplant_mt)>>10422150
11179678	embplant_pt	rps4	rps4>>11178918	rps4>>11178918	rps4(15-512,embplant_pt)>>11178918
11179754	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>10661290	psaA>>psaB>>psaA>>10661290	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>10661290
11179756	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>10706000	rpl23>>rpl2>>10706000	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>10706000
11182752	embplant_pt	psbB	psbB>>10789544	psbB>>10789544	psbB(30-1465,embplant_pt)>>10789544
11183294	embplant_pt	psaA,ycf3	ycf3>>psaA>>11179754	ycf3>>psaA>>11179754	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>11179754
11183438	embplant_pt	ycf2	ycf2>>11050630	ycf2>>11050630	ycf2(1-419,embplant_pt)>>11050630
11183558	embplant_pt	rrn23	rrn23>>10962032	rrn23>>10962032	rrn23(1578-1766,embplant_pt)>>10962032
11183882	embplant_pt	rbcL	rbcL>>11178918	rbcL>>11178918	rbcL(1-1205,embplant_pt)>>11178918
11196254	embplant_mt	cox1	cox1>>9853618	cox1>>9853618	cox1(3249-5783,embplant_mt)>>9853618
11196256	embplant_mt	cox2	cox2>>595270	cox2>>595270	cox2(179-3257,embplant_mt)>>595270
2562412	embplant_mt	sdh3	sdh3>>10490332	sdh3>>10490332	sdh3(11-162,embplant_mt)>>10490332
9869408	embplant_pt	rps4	rps4>>11179678	rps4>>11179678	rps4(940-1113,embplant_pt)>>11179678
