EDGE	database	loci	loci_gene_sequential	loci_sequential	details
44490	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>44912	rrn5>>rrn4.5>>rrn23>>rrnL>>44912	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>44912
44548	embplant_pt	infA,petB,petD,psbB,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	psbB>>psbT>>psbN>>psbH>>petB>>petD>>rpoA>>rps11>>rpl36>>infA>>rps8>>rpl14>>rpl16>>rps3>>rpl22>>rps19>>44170	psbB>>psbT>>psbN>>psbH>>petB>>petD>>rpoA>>rps11>>rpl36>>infA>>rps8>>rpl14>>rpl16>>rps3>>rpl22>>rps19>>44170	psbB(9-413,embplant_pt)>>psbT(606-712,embplant_pt)>>psbN(774-904,embplant_pt)>>psbH(1016-1236,embplant_pt)>>petB(1353-2742,embplant_pt)>>petD(2957-4203,embplant_pt)>>rpoA(4404-5399,embplant_pt)>>rps11(5478-5889,embplant_pt)>>rpl36(5996-6109,embplant_pt)>>infA(6206-6439,embplant_pt)>>rps8(6555-6957,embplant_pt)>>rpl14(7162-7530,embplant_pt)>>rpl16(7671-8156,embplant_pt)>>rps3(9068-9721,embplant_pt)>>rpl22(9795-10097,embplant_pt)>>rps19(10196-10473,embplant_pt)>>44170
44566	embplant_pt	rps4,ycf3	ycf3>>rps4>>41858	ycf3>>rps4>>41858	ycf3(69-213,embplant_pt)>>rps4(1463-1786,embplant_pt)>>41858
44570	embplant_pt	rpl2,rpl23,ycf2	rpl2>>rpl23>>ycf2>>11628	rpl2>>rpl23>>ycf2>>11628	rpl2(1-1200,embplant_pt)>>rpl23(1227-1508,embplant_pt)>>ycf2(1836-6755,embplant_pt)>>11628
44704	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>44900	rrn23>>rrnL>>44900	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>44900
44760	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>45008	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>45008	ndhF(95-2269,embplant_pt)>>rpl32(2695-2848,embplant_pt)>>ccsA(3914-4865,embplant_pt)>>ndhD(5124-6626,embplant_pt)>>psaC(6746-6991,embplant_pt)>>ndhE(7241-7543,embplant_pt)>>ndhG(7763-8288,embplant_pt)>>ndhI(8671-9144,embplant_pt)>>ndhA(9218-11232,embplant_pt)>>ndhH(11257-12438,embplant_pt)>>rps15(12536-12768,embplant_pt)>>ycf1(13187-17541,embplant_pt)>>45008
44778	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>44882	rpoC1>>rpoB>>petN>>psbM>>44882	rpoC1(6-2643,embplant_pt)>>rpoB(2672-5882,embplant_pt)>>petN(7942-8031,embplant_pt)>>psbM(8896-10751,embplant_pt)>>44882
44796	embplant_pt	psaA,psaB,psbZ,rps14	psaA>>psaB>>psaA>>rps14>>psbZ>>43960	psaA>>psaB>>psaA>>rps14>>psbZ>>43960	psaA(1-68,embplant_pt)>>psaB(94-2298,embplant_pt)>>psaA(857-998,embplant_pt)>>rps14(2421-2723,embplant_pt)>>psbZ(3428-3547,embplant_pt)>>43960
44882	embplant_pt	psbC,psbD	psbC>>psbD>>44778	psbC>>psbD>>44778	psbC(623-2044,embplant_pt)>>psbD(1992-3053,embplant_pt)>>44778
44888	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>44068	rps12_2>>rrn16>>rrnS>>44068	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>44068
44894	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK,rps4	rps4>>ndhJ>>ndhK>>ndhC>>atpE>>atpB>>44984	rps4>>ndhJ>>ndhK>>ndhC>>atpE>>atpB>>44984	rps4(1-121,embplant_pt)>>ndhJ(2811-3289,embplant_pt)>>ndhK(3388-4149,embplant_pt)>>ndhC(4119-4481,embplant_pt)>>atpE(6246-6635,embplant_pt)>>atpB(6632-8128,embplant_pt)>>44984
44900	embplant_pt	rrn23	rrn23>>44432	rrn23>>44432	rrn23(1-189,embplant_pt)>>44432
44912	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>44490	rrn23>>rrnL>>44490	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>44490
44936	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC1,rpoC2,rps16,rps2	psbA>>matK>>rps16>>psbK>>psbI>>atpA>>atpF>>atpH>>atpI>>rps2>>rpoC2>>rpoC1>>44778	psbA>>matK>>rps16>>psbK>>psbI>>atpA>>atpF>>atpH>>atpI>>rps2>>rpoC2>>rpoC1>>44778	psbA(469-1527,embplant_pt)>>matK(2172-3617,embplant_pt)>>rps16(5190-6336,embplant_pt)>>psbK(7439-7624,embplant_pt)>>psbI(8015-8125,embplant_pt)>>atpA(10260-11783,embplant_pt)>>atpF(11848-13117,embplant_pt)>>atpH(13503-13748,embplant_pt)>>atpI(14834-15577,embplant_pt)>>rps2(15814-16519,embplant_pt)>>rpoC2(16746-20868,embplant_pt)>>rpoC1(21068-21308,embplant_pt)>>44778
44948	embplant_pt	psaA,ycf3	ycf3>>psaA>>2826	ycf3>>psaA>>2826	ycf3(48-1787,embplant_pt)>>psaA(2530-2734,embplant_pt)>>2826
44966	embplant_pt	psaA	psaA>>44796	psaA>>44796	psaA(1-646,embplant_pt)>>44796
44984	embplant_pt	rbcL	rbcL>>44894	rbcL>>44894	rbcL(1-214,embplant_pt)>>44894
44990	embplant_pt	ndhB,rps12_2,rps7,ycf15,ycf2	ycf2>>ycf15>>ndhB>>rps7>>rps12_2>>44888	ycf2>>ycf15>>ndhB>>rps7>>rps12_2>>44888	ycf2(1-1755,embplant_pt)>>ycf15(1871-1973,embplant_pt)>>ndhB(3051-5207,embplant_pt)>>rps7(5532-5999,embplant_pt)>>rps12_2(6053-6697,embplant_pt)>>44888
44996	embplant_pt	psaA	psaA>>44084	psaA>>44084	psaA(1-1195,embplant_pt)>>44084
45002	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rbcL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>rbcL>>44028	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>rbcL>>44028	psbB(1-998,embplant_pt)>>clpP(1460-3492,embplant_pt)>>rps12_1(3629-3742,embplant_pt)>>rpl20(4559-4916,embplant_pt)>>rps18(5193-5498,embplant_pt)>>rpl33(5645-5851,embplant_pt)>>psaJ(6322-6456,embplant_pt)>>petG(7162-7275,embplant_pt)>>psbE(8422-8673,embplant_pt)>>psbF(8688-8807,embplant_pt)>>psbL(8831-8947,embplant_pt)>>psbJ(9081-9203,embplant_pt)>>petA(10245-11207,embplant_pt)>>cemA(11417-12103,embplant_pt)>>ycf4(12975-13542,embplant_pt)>>psaI(13973-14083,embplant_pt)>>accD(14830-15657,embplant_pt)>>rbcL(17005-17750,embplant_pt)>>44028
45008	embplant_pt	ycf1	ycf1>>44490	ycf1>>44490	ycf1(20-774,embplant_pt)>>44490
572	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(6-251,embplant_pt)
5964	embplant_pt	psbZ	psbZ>>43960	psbZ>>43960	psbZ(182-301,embplant_pt)>>43960
7136	embplant_pt	rps4	rps4>>44566	rps4>>44566	rps4(1-312,embplant_pt)>>44566
7616	embplant_pt	psaA,rpl2	rpl2>>psaA>>44796	rpl2>>psaA>>44796	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>44796
8562	embplant_pt	rrn23	rrn23	rrn23	rrn23(1-75,embplant_pt)
9042	embplant_pt	psaA	psaA>>44966	psaA>>44966	psaA(1-144,embplant_pt)>>44966
9328	embplant_pt	ycf2	ycf2>>11628	ycf2>>11628	ycf2(1-251,embplant_pt)>>11628
