EDGE	database	loci	loci_gene_sequential	loci_sequential	details
7305926	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>7011044	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>7011044	rpoC2(1-2916,embplant_pt)>>rps2(3143-3848,embplant_pt)>>atpI(4085-4828,embplant_pt)>>atpH(5914-6159,embplant_pt)>>atpF(6545-7814,embplant_pt)>>atpA(7879-9402,embplant_pt)>>psbI(11537-11647,embplant_pt)>>psbK(12038-12223,embplant_pt)>>rps16(13326-14472,embplant_pt)>>matK(16045-17490,embplant_pt)>>psbA(18135-19193,embplant_pt)>>7011044
7306168	embplant_pt	rrn23	rrn23>>7073430	rrn23>>7073430	rrn23(1-189,embplant_pt)>>7073430
7306770	embplant_pt	ndhJ	ndhJ>>6999054	ndhJ>>6999054	ndhJ(1-467,embplant_pt)>>6999054
7307836	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>6795730	rps12_2>>rrn16>>rrnS>>6795730	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>6795730
7309670	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>6864068	rpoC2>>rpoC1>>6864068	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>6864068
7310152	embplant_pt	psbB	psbB>>1988578	psbB>>1988578	psbB(1-907,embplant_pt)>>1988578
7310256	embplant_pt	psaA,ycf3	psaA>>ycf3>>6784258	psaA>>ycf3>>6784258	psaA(1-205,embplant_pt)>>ycf3(948-2687,embplant_pt)>>6784258
7310262	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>7062930	rrn23>>rrnL>>7062930	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>7062930
7312792	embplant_pt	psaA	psaA>>7293500	psaA>>7293500	psaA(1-646,embplant_pt)>>7293500
7315388	embplant_pt	ycf2	ycf2>>6690924	ycf2>>6690924	ycf2(3-1299,embplant_pt)>>6690924
7315394	embplant_pt	rbcL	rbcL>>6999054	rbcL>>6999054	rbcL(1-214,embplant_pt)>>6999054
7316266	embplant_pt	psaA	psaA>>6869412	psaA>>6869412	psaA(1-1195,embplant_pt)>>6869412
7316272	embplant_pt	ndhB	ndhB>>7093378	ndhB>>7093378	ndhB(1-803,embplant_pt)>>7093378
7316532	embplant_pt	rbcL	rbcL>>6789302	rbcL>>6789302	rbcL(1-532,embplant_pt)>>6789302
7317596	embplant_pt	ycf1	ycf1>>6998584	ycf1>>6998584	ycf1(377-1131,embplant_pt)>>6998584
7472990	embplant_pt	ycf2	ycf2>>1945010	ycf2>>1945010	ycf2(268-5187,embplant_pt)>>1945010
7472992	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-323,embplant_mt)
