EDGE	database	loci	loci_gene_sequential	loci_sequential	details
50656	embplant_mt;embplant_pt	rps13;rrn23	rps13>>rrn23>>53370	rps13>>rrn23>>53370	rps13(182-532,embplant_mt)>>rrn23(828-902,embplant_pt)>>53370
50878	embplant_pt	rpoC2	rpoC2>>53314	rpoC2>>53314	rpoC2(1-300,embplant_pt)>>53314
50996	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16>>rrnS>>rrn16	rrnS>>rrn16>>rrnS>>rrn16	rrnS(139-680,embplant_mt)>>rrn16(307-568,embplant_pt)>>rrnS(791-2052,embplant_mt)>>rrn16(938-1796,embplant_pt)
51022	embplant_pt	ycf2	ycf2	ycf2	ycf2(1-75,embplant_pt)
51498	embplant_pt	rpl2	rpl2>>52870	rpl2>>52870	rpl2(85-159,embplant_pt)>>52870
51524	embplant_pt	ycf3	ycf3>>53406	ycf3>>53406	ycf3(31-175,embplant_pt)>>53406
51564	embplant_pt	rbcL	rbcL>>53448	rbcL>>53448	rbcL(1-609,embplant_pt)>>53448
51978	embplant_mt	nad3,rps12,sdh3	sdh3>>nad3>>rps12	sdh3>>nad3>>rps12	sdh3(1-174,embplant_mt)>>nad3(767-1123,embplant_mt)>>rps12(1172-1549,embplant_mt)
52026	embplant_pt	rpoC1	rpoC1>>53230	rpoC1>>53230	rpoC1(6-383,embplant_pt)>>53230
52064	embplant_pt	psaA	psaA>>53466	psaA>>53466	psaA(1-291,embplant_pt)>>53466
52148	embplant_pt	psbC	psbC>>52712	psbC>>52712	psbC(1-124,embplant_pt)>>52712
52236	embplant_pt	ycf3	ycf3>>13502	ycf3>>13502	ycf3(3780-3931,embplant_pt)>>13502
52368	embplant_pt	rrn23	rrn23>>53370	rrn23>>53370	rrn23(678-752,embplant_pt)>>53370
52538	embplant_pt	ycf2	ycf2>>13826	ycf2>>13826	ycf2(1-287,embplant_pt)>>13826
52568	embplant_pt	psbC	psbC	psbC	psbC(1-124,embplant_pt)
52576	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>53430	ndhB>>ycf15>>ycf2>>53430	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>53430
52606	embplant_pt	rps4	rps4>>52668	rps4>>52668	rps4(1283-1451,embplant_pt)>>52668
52610	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3>>52864	ycf2>>sdh3>>52864	ycf2(6-185,embplant_pt)>>sdh3(1338-1540,embplant_mt)>>52864
52644	embplant_pt	rpl23	rpl23>>51498	rpl23>>51498	rpl23(136-417,embplant_pt)>>51498
52646	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
52668	embplant_pt	rps4	rps4>>49278	rps4>>49278	rps4(15-230,embplant_pt)>>49278
52712	embplant_pt	psbZ	psbZ>>53254	psbZ>>53254	psbZ(88-231,embplant_pt)>>53254
52746	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>53352	atpB>>atpE>>ndhC>>ndhK>>53352	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>53352
52764	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(1-91,embplant_pt)
52770	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn23>>rrnL>>rrn4.5>>rrn5>>53472	rrn23>>rrnL>>rrn4.5>>rrn5>>53472	rrn23(1-733,embplant_pt)>>rrnL(183-702,embplant_mt)>>rrn4.5(834-935,embplant_pt)>>rrn5(1160-1280,embplant_pt)>>53472
52794	embplant_pt	ycf2	ycf2>>53430	ycf2>>53430	ycf2(1-587,embplant_pt)>>53430
52814	embplant_pt	rpl2	rpl2>>52870	rpl2>>52870	rpl2(95-458,embplant_pt)>>52870
52816	embplant_mt;embplant_pt	rrnL;rrn16	rrn16>>rrnL	rrn16>>rrnL	rrn16(1092-1364,embplant_pt)>>rrnL(2575-2939,embplant_mt)
52864	embplant_mt	sdh3	sdh3	sdh3	sdh3(1-152,embplant_mt)
52870	embplant_pt	rpl2	rpl2>>51498	rpl2>>51498	rpl2(1-1200,embplant_pt)>>51498
52912	embplant_pt	ndhB	ndhB>>53454	ndhB>>53454	ndhB(245-661,embplant_pt)>>53454
52918	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>53046	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>53046	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>53046
52948	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13564	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13564	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>13564
52966	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>53260	rpoC1>>rpoB>>petN>>psbM>>53260	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>53260
53010	embplant_pt	psaA	psaA>>3268	psaA>>3268	psaA(568-772,embplant_pt)>>3268
53046	embplant_pt	psbB	psbB>>14156	psbB>>14156	psbB(30-434,embplant_pt)>>14156
53112	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>53472	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>53472	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-17073,embplant_pt)>>53472
53142	embplant_pt	rpoC2	rpoC2>>53394	rpoC2>>53394	rpoC2(3-302,embplant_pt)>>53394
53162	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>53358	rrn23>>rrnL>>53358	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>53358
53212	embplant_pt	ndhF	ndhF>>53112	ndhF>>53112	ndhF(95-480,embplant_pt)>>53112
53230	embplant_pt	rpoC1	rpoC1>>52966	rpoC1>>52966	rpoC1(1-1301,embplant_pt)>>52966
53254	embplant_pt	psaA,psaB,psbZ,rps14	psaA>>psaB>>psaA>>rps14>>psbZ>>52712	psaA>>psaB>>psaA>>rps14>>psbZ>>52712	psaA(1-68,embplant_pt)>>psaB(94-2298,embplant_pt)>>psaA(857-998,embplant_pt)>>rps14(2421-2723,embplant_pt)>>psbZ(3428-3547,embplant_pt)>>52712
53260	embplant_pt	psbC,psbD	psbD>>psbC>>52148	psbD>>psbC>>52148	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>52148
53308	embplant_pt	rps12_2,rps7	rps12_2>>rps7>>4934	rps12_2>>rps7>>4934	rps12_2(1-645,embplant_pt)>>rps7(699-1166,embplant_pt)>>4934
53314	embplant_pt	rpoC2	rpoC2>>53346	rpoC2>>53346	rpoC2(1-888,embplant_pt)>>53346
53346	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>52814	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>52814	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>52814
53352	embplant_pt	ndhJ	ndhJ>>52746	ndhJ>>52746	ndhJ(1-467,embplant_pt)>>52746
53358	embplant_pt	rrn23	rrn23>>52884	rrn23>>52884	rrn23(1-189,embplant_pt)>>52884
53370	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>52770	rrn23>>rrnL>>52770	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>52770
53394	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>52026	rpoC2>>rpoC1>>52026	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>52026
53400	embplant_pt	psbB	psbB>>14156	psbB>>14156	psbB(1-907,embplant_pt)>>14156
53406	embplant_pt	ycf3	ycf3>>51524	ycf3>>51524	ycf3(37-1776,embplant_pt)>>51524
53424	embplant_pt	psaA	psaA>>3308	psaA>>3308	psaA(1-405,embplant_pt)>>3308
53430	embplant_pt	ycf2	ycf2>>52794	ycf2>>52794	ycf2(3-787,embplant_pt)>>52794
53442	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>51604	rps12_2>>rrn16>>rrnS>>51604	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>51604
53448	embplant_pt	rbcL	rbcL>>52746	rbcL>>52746	rbcL(1-214,embplant_pt)>>52746
53454	embplant_pt	ndhB	ndhB>>52912	ndhB>>52912	ndhB(1-803,embplant_pt)>>52912
53460	embplant_pt	rbcL	rbcL>>51564	rbcL>>51564	rbcL(782-1527,embplant_pt)>>51564
53466	embplant_pt	psaA	psaA>>52064	psaA>>52064	psaA(1-1195,embplant_pt)>>52064
53472	embplant_pt	ycf1	ycf1>>52770	ycf1>>52770	ycf1(20-774,embplant_pt)>>52770
53474	embplant_pt	ycf2	ycf2>>13826	ycf2>>13826	ycf2(268-5187,embplant_pt)>>13826
53476	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
766	embplant_pt	psbZ	psbZ>>52712	psbZ>>52712	psbZ(189-308,embplant_pt)>>52712
8460	embplant_pt	rps4	rps4>>52668	rps4>>52668	rps4(1-312,embplant_pt)>>52668
9052	embplant_pt	psaA,rpl2	rpl2>>psaA>>53254	rpl2>>psaA>>53254	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>53254
