EDGE	database	loci	loci_gene_sequential	loci_sequential	details
47896	embplant_pt	ycf2	ycf2>>51682	ycf2>>51682	ycf2(1-591,embplant_pt)>>51682
48826	embplant_pt	ycf2	ycf2>>51046	ycf2>>51046	ycf2(1-168,embplant_pt)>>51046
49202	embplant_pt	rpoC2	rpoC2>>51566	rpoC2>>51566	rpoC2(1-300,embplant_pt)>>51566
49230	embplant_pt	psbC	psbC	psbC	psbC(1-124,embplant_pt)
49312	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16	rrnS>>rrn16	rrnS(64-910,embplant_mt)>>rrn16(211-843,embplant_pt)
49338	embplant_pt	ycf2	ycf2	ycf2	ycf2(1-75,embplant_pt)
49802	embplant_pt	rpl2	rpl2>>51118	rpl2>>51118	rpl2(85-159,embplant_pt)>>51118
49828	embplant_pt	ycf3	ycf3>>51658	ycf3>>51658	ycf3(31-175,embplant_pt)>>51658
49868	embplant_pt	rbcL	rbcL>>51700	rbcL>>51700	rbcL(1-609,embplant_pt)>>51700
50316	embplant_pt	rpoC1	rpoC1>>51482	rpoC1>>51482	rpoC1(6-383,embplant_pt)>>51482
50350	embplant_pt	psaA	psaA>>51718	psaA>>51718	psaA(1-291,embplant_pt)>>51718
50432	embplant_pt	psbC	psbC>>50972	psbC>>50972	psbC(1-124,embplant_pt)>>50972
50804	embplant_pt	ycf2	ycf2>>13362	ycf2>>13362	ycf2(1-287,embplant_pt)>>13362
50840	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>51682	ndhB>>ycf15>>ycf2>>51682	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>51682
50870	embplant_pt	rps4	rps4>>50928	rps4>>50928	rps4(1283-1451,embplant_pt)>>50928
50906	embplant_pt	rpl23	rpl23>>49802	rpl23>>49802	rpl23(136-417,embplant_pt)>>49802
50908	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-309,embplant_pt)
50928	embplant_pt	rps4	rps4>>47654	rps4>>47654	rps4(15-230,embplant_pt)>>47654
50972	embplant_pt	psbZ	psbZ>>51506	psbZ>>51506	psbZ(88-231,embplant_pt)>>51506
51006	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>51604	atpB>>atpE>>ndhC>>ndhK>>51604	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>51604
51022	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn23>>rrnL>>rrn4.5>>rrn5>>51724	rrn23>>rrnL>>rrn4.5>>rrn5>>51724	rrn23(1-733,embplant_pt)>>rrnL(183-702,embplant_mt)>>rrn4.5(834-935,embplant_pt)>>rrn5(1160-1280,embplant_pt)>>51724
51046	embplant_pt	ycf2	ycf2>>51682	ycf2>>51682	ycf2(1-587,embplant_pt)>>51682
51066	embplant_pt	rpl2	rpl2>>51118	rpl2>>51118	rpl2(95-458,embplant_pt)>>51118
51118	embplant_pt	rpl2	rpl2>>49802	rpl2>>49802	rpl2(1-1200,embplant_pt)>>49802
51164	embplant_pt	ndhB	ndhB>>51706	ndhB>>51706	ndhB(245-661,embplant_pt)>>51706
51218	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>51512	rpoC1>>rpoB>>petN>>psbM>>51512	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>51512
51262	embplant_pt	psaA	psaA>>3166	psaA>>3166	psaA(568-772,embplant_pt)>>3166
51298	embplant_pt	infA,petB,petD,psbB,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>psbB>>13690	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>psbB>>13690	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>psbB(10101-10505,embplant_pt)>>13690
51364	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>51724	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>51724	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-17073,embplant_pt)>>51724
51394	embplant_pt	rpoC2	rpoC2>>51646	rpoC2>>51646	rpoC2(3-302,embplant_pt)>>51646
51414	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>51610	rrn23>>rrnL>>51610	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>51610
51464	embplant_pt	ndhF	ndhF>>51364	ndhF>>51364	ndhF(95-480,embplant_pt)>>51364
51482	embplant_pt	rpoC1	rpoC1>>51218	rpoC1>>51218	rpoC1(1-1301,embplant_pt)>>51218
51506	embplant_pt	psaA,psaB,psbZ,rps14	psaA>>psaB>>psaA>>rps14>>psbZ>>50972	psaA>>psaB>>psaA>>rps14>>psbZ>>50972	psaA(1-68,embplant_pt)>>psaB(94-2298,embplant_pt)>>psaA(857-998,embplant_pt)>>rps14(2421-2723,embplant_pt)>>psbZ(3428-3547,embplant_pt)>>50972
51512	embplant_pt	psbC,psbD	psbD>>psbC>>50432	psbD>>psbC>>50432	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>50432
51560	embplant_pt	rps12_2,rps7	rps12_2>>rps7>>4768	rps12_2>>rps7>>4768	rps12_2(1-645,embplant_pt)>>rps7(699-1166,embplant_pt)>>4768
51566	embplant_pt	rpoC2	rpoC2>>51598	rpoC2>>51598	rpoC2(1-888,embplant_pt)>>51598
51598	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>51066	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>51066	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>51066
51604	embplant_pt	ndhJ	ndhJ>>51006	ndhJ>>51006	ndhJ(1-467,embplant_pt)>>51006
51610	embplant_pt	rrn23	rrn23>>51132	rrn23>>51132	rrn23(1-189,embplant_pt)>>51132
51622	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>51022	rrn23>>rrnL>>51022	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>51022
51646	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>50316	rpoC2>>rpoC1>>50316	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>50316
51652	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	accD>>psaI>>ycf4>>cemA>>petA>>psbJ>>psbL>>psbF>>psbE>>petG>>psaJ>>rpl33>>rps18>>rpl20>>rps12_1>>clpP>>psbB>>13690	accD>>psaI>>ycf4>>cemA>>petA>>psbJ>>psbL>>psbF>>psbE>>petG>>psaJ>>rpl33>>rps18>>rpl20>>rps12_1>>clpP>>psbB>>13690	accD(165-992,embplant_pt)>>psaI(1739-1849,embplant_pt)>>ycf4(2280-2847,embplant_pt)>>cemA(3719-4405,embplant_pt)>>petA(4615-5577,embplant_pt)>>psbJ(6619-6741,embplant_pt)>>psbL(6875-6991,embplant_pt)>>psbF(7015-7134,embplant_pt)>>psbE(7149-7400,embplant_pt)>>petG(8547-8660,embplant_pt)>>psaJ(9366-9500,embplant_pt)>>rpl33(9971-10177,embplant_pt)>>rps18(10324-10629,embplant_pt)>>rpl20(10906-11263,embplant_pt)>>rps12_1(12080-12193,embplant_pt)>>clpP(12330-14362,embplant_pt)>>psbB(14824-15821,embplant_pt)>>13690
51658	embplant_pt	ycf3	ycf3>>49828	ycf3>>49828	ycf3(37-1776,embplant_pt)>>49828
51676	embplant_pt	psaA	psaA>>3206	psaA>>3206	psaA(1-405,embplant_pt)>>3206
51682	embplant_pt	ycf2	ycf2>>51046	ycf2>>51046	ycf2(3-787,embplant_pt)>>51046
51694	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>49906	rps12_2>>rrn16>>rrnS>>49906	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>49906
51700	embplant_pt	rbcL	rbcL>>51006	rbcL>>51006	rbcL(1-214,embplant_pt)>>51006
51706	embplant_pt	ndhB	ndhB>>51164	ndhB>>51164	ndhB(1-803,embplant_pt)>>51164
51712	embplant_pt	rbcL	rbcL>>49868	rbcL>>49868	rbcL(782-1527,embplant_pt)>>49868
51718	embplant_pt	psaA	psaA>>50350	psaA>>50350	psaA(1-1195,embplant_pt)>>50350
51724	embplant_pt	ycf1	ycf1>>51022	ycf1>>51022	ycf1(20-774,embplant_pt)>>51022
51726	embplant_pt	ycf2	ycf2>>13362	ycf2>>13362	ycf2(268-5187,embplant_pt)>>13362
51728	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-382,embplant_mt)
5424	embplant_pt	rrn23	rrn23>>51622	rrn23>>51622	rrn23(313-387,embplant_pt)>>51622
726	embplant_pt	psbZ	psbZ>>50972	psbZ>>50972	psbZ(189-308,embplant_pt)>>50972
7866	embplant_pt	ycf3	ycf3	ycf3	ycf3(31-182,embplant_pt)
8162	embplant_pt	rps4	rps4>>50928	rps4>>50928	rps4(1-312,embplant_pt)>>50928
8342	embplant_pt	ndhB	ndhB	ndhB	ndhB(1-370,embplant_pt)
8730	embplant_pt	psaA,rpl2	rpl2>>psaA>>51506	rpl2>>psaA>>51506	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>51506
