EDGE	database	loci	loci_gene_sequential	loci_sequential	details
52042	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>52888	ndhB>>ycf15>>ycf2>>52888	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>52888
52072	embplant_pt	rps4	rps4>>52132	rps4>>52132	rps4(1283-1451,embplant_pt)>>52132
52076	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3>>52322	ycf2>>sdh3>>52322	ycf2(6-185,embplant_pt)>>sdh3(1338-1540,embplant_mt)>>52322
52110	embplant_pt	rpl23	rpl23>>50978	rpl23>>50978	rpl23(136-417,embplant_pt)>>50978
52112	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
52132	embplant_pt	rps4	rps4>>48756	rps4>>48756	rps4(15-230,embplant_pt)>>48756
52176	embplant_pt	psbZ	psbZ>>52712	psbZ>>52712	psbZ(88-231,embplant_pt)>>52712
52184	embplant_mt;embplant_pt	ND2,nad2;ycf2	ycf2>>nad2>>ND2>>nad2>>ND2	ycf2>>nad2>>ND2>>nad2>>ND2	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)
52210	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>52810	atpB>>atpE>>ndhC>>ndhK>>52810	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>52810
52226	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(1-91,embplant_pt)
52232	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn23>>rrnL>>rrn4.5>>rrn5>>52930	rrn23>>rrnL>>rrn4.5>>rrn5>>52930	rrn23(1-733,embplant_pt)>>rrnL(183-702,embplant_mt)>>rrn4.5(834-935,embplant_pt)>>rrn5(1160-1280,embplant_pt)>>52930
52256	embplant_pt	ycf2	ycf2>>52888	ycf2>>52888	ycf2(1-587,embplant_pt)>>52888
52276	embplant_pt	rpl2	rpl2>>52328	rpl2>>52328	rpl2(95-458,embplant_pt)>>52328
52322	embplant_mt	sdh3	sdh3	sdh3	sdh3(1-152,embplant_mt)
52328	embplant_pt	rpl2	rpl2>>50978	rpl2>>50978	rpl2(1-1200,embplant_pt)>>50978
52370	embplant_pt	ndhB	ndhB>>52912	ndhB>>52912	ndhB(245-661,embplant_pt)>>52912
52376	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>52510	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>52510	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>52510
52406	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13410	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13410	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>13410
52424	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>52718	rpoC1>>rpoB>>petN>>psbM>>52718	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>52718
52468	embplant_pt	psaA	psaA>>3234	psaA>>3234	psaA(568-772,embplant_pt)>>3234
52510	embplant_pt	psbB	psbB>>13996	psbB>>13996	psbB(30-434,embplant_pt)>>13996
52570	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>52930	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>52930	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-17073,embplant_pt)>>52930
52600	embplant_pt	rpoC2	rpoC2>>52852	rpoC2>>52852	rpoC2(3-302,embplant_pt)>>52852
52620	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>52816	rrn23>>rrnL>>52816	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>52816
52670	embplant_pt	ndhF	ndhF>>52570	ndhF>>52570	ndhF(95-480,embplant_pt)>>52570
52688	embplant_pt	rpoC1	rpoC1>>52424	rpoC1>>52424	rpoC1(1-1301,embplant_pt)>>52424
52712	embplant_pt	psaA,psaB,psbZ,rps14	psaA>>psaB>>psaA>>rps14>>psbZ>>52176	psaA>>psaB>>psaA>>rps14>>psbZ>>52176	psaA(1-68,embplant_pt)>>psaB(94-2298,embplant_pt)>>psaA(857-998,embplant_pt)>>rps14(2421-2723,embplant_pt)>>psbZ(3428-3547,embplant_pt)>>52176
52718	embplant_pt	psbC,psbD	psbD>>psbC>>51618	psbD>>psbC>>51618	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>51618
52780	embplant_pt	rps12_2,rps7	rps12_2>>rps7>>4872	rps12_2>>rps7>>4872	rps12_2(1-645,embplant_pt)>>rps7(699-1166,embplant_pt)>>4872
52786	embplant_pt	rpoC2	rpoC2>>52804	rpoC2>>52804	rpoC2(1-888,embplant_pt)>>52804
52804	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>52276	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>52276	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>52276
52810	embplant_pt	ndhJ	ndhJ>>52210	ndhJ>>52210	ndhJ(1-467,embplant_pt)>>52210
52816	embplant_pt	rrn23	rrn23>>52342	rrn23>>52342	rrn23(1-189,embplant_pt)>>52342
52828	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>52232	rrn23>>rrnL>>52232	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>52232
52852	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>51498	rpoC2>>rpoC1>>51498	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>51498
52858	embplant_pt	psbB	psbB>>13996	psbB>>13996	psbB(1-907,embplant_pt)>>13996
52864	embplant_pt	ycf3	ycf3>>51004	ycf3>>51004	ycf3(37-1776,embplant_pt)>>51004
52882	embplant_pt	psaA	psaA>>3274	psaA>>3274	psaA(1-405,embplant_pt)>>3274
52888	embplant_pt	ycf2	ycf2>>52256	ycf2>>52256	ycf2(3-787,embplant_pt)>>52256
52900	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>51084	rps12_2>>rrn16>>rrnS>>51084	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>51084
52906	embplant_pt	rbcL	rbcL>>52210	rbcL>>52210	rbcL(1-214,embplant_pt)>>52210
52912	embplant_pt	ndhB	ndhB>>52370	ndhB>>52370	ndhB(1-803,embplant_pt)>>52370
52918	embplant_pt	rbcL	rbcL>>51044	rbcL>>51044	rbcL(782-1527,embplant_pt)>>51044
52924	embplant_pt	psaA	psaA>>51532	psaA>>51532	psaA(1-1195,embplant_pt)>>51532
52930	embplant_pt	ycf1	ycf1>>52232	ycf1>>52232	ycf1(20-774,embplant_pt)>>52232
52932	embplant_pt	ycf2	ycf2>>13668	ycf2>>13668	ycf2(268-5187,embplant_pt)>>13668
52934	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
754	embplant_pt	psbZ	psbZ>>52176	psbZ>>52176	psbZ(189-308,embplant_pt)>>52176
8356	embplant_pt	rps4	rps4>>52132	rps4>>52132	rps4(1-312,embplant_pt)>>52132
8938	embplant_pt	psaA,rpl2	rpl2>>psaA>>52712	rpl2>>psaA>>52712	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>52712
