EDGE	database	loci	loci_gene_sequential	loci_sequential	details
15238970	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>15439446	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>15439446	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>15439446
15243208	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>15443048	rps12_2>>rrn16>>rrnS>>15443048	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>15443048
15247102	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>14884478	rrn23>>rrnL>>14884478	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>14884478
15252374	embplant_pt	ycf2	ycf2>>14791224	ycf2>>14791224	ycf2(3-787,embplant_pt)>>14791224
15253898	embplant_pt	ndhB	ndhB>>14941108	ndhB>>14941108	ndhB(1-803,embplant_pt)>>14941108
15255700	embplant_pt	ycf1	ycf1>>15213230	ycf1>>15213230	ycf1(377-1131,embplant_pt)>>15213230
15265122	embplant_mt	atp8,cox3,sdh4	sdh4>>cox3>>atp8>>13956400	sdh4>>cox3>>atp8>>13956400	sdh4(32655-33039,embplant_mt)>>cox3(32967-33764,embplant_mt)>>atp8(36053-36532,embplant_mt)>>13956400
15265628	embplant_mt;embplant_pt	ND5,atp1,ccmFC,ccmFc,nad4,nad5;atpA	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1(4269-5785,embplant_mt)>>atpA(5080-5510,embplant_pt)>>ccmFc(8159-8925,embplant_mt)>>ccmFC(8159-8925,embplant_mt)>>ccmFc(9872-10420,embplant_mt)>>ccmFC(9875-10419,embplant_mt)>>nad5(20955-21085,embplant_mt)>>ND5(20964-21085,embplant_mt)>>nad5(22103-22497,embplant_mt)>>ND5(22103-22497,embplant_mt)>>nad4(23839-31523,embplant_mt)
15265630	embplant_mt;embplant_pt	ccmFN,ccmFn;ndhB	ndhB>>ccmFn>>ccmFN>>843464	ndhB>>ccmFn>>ccmFN>>843464	ndhB(1-370,embplant_pt)>>ccmFn(9379-11106,embplant_mt)>>ccmFN(9409-11106,embplant_mt)>>843464
15312482	embplant_pt	ycf2	ycf2>>15442956	ycf2>>15442956	ycf2(268-5187,embplant_pt)>>15442956
15312484	embplant_mt	ccmB,ccmC	ccmC>>ccmB	ccmC>>ccmB	ccmC(201-919,embplant_mt)>>ccmB(7015-7643,embplant_mt)
15437136	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>15238970	rpoC1>>rpoC2>>15238970	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>15238970
15438608	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>15439396	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>15439396	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>15439396
15438610	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>15236928	rps7>>rps12_2>>15236928	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>15236928
15438750	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>15438752	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>15438752	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>15438752
15438752	embplant_pt	psbC,psbZ	psbZ>>psbC>>15438750	psbZ>>psbC>>15438750	psbZ(1-144,embplant_pt)>>psbC(779-902,embplant_pt)>>15438750
15439134	embplant_mt;embplant_pt	atp9;rpoC1	rpoC1>>atp9>>14766440	rpoC1>>atp9>>14766440	rpoC1(125-901,embplant_pt)>>atp9(8616-8776,embplant_mt)>>14766440
15439396	embplant_pt	rps4	rps4>>15438608	rps4>>15438608	rps4(15-512,embplant_pt)>>15438608
15439444	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>14908614	psaA>>psaB>>psaA>>14908614	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>14908614
15439446	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>14958906	rpl23>>rpl2>>14958906	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>14958906
15442388	embplant_pt	psbB	psbB>>15047628	psbB>>15047628	psbB(30-1465,embplant_pt)>>15047628
15442824	embplant_pt	psaA,ycf3	ycf3>>psaA>>15439444	ycf3>>psaA>>15439444	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>15439444
15442956	embplant_pt	ycf2	ycf2>>15312482	ycf2>>15312482	ycf2(1-419,embplant_pt)>>15312482
15443048	embplant_pt	rrn23	rrn23>>15223726	rrn23>>15223726	rrn23(1578-1766,embplant_pt)>>15223726
15443450	embplant_pt	rbcL	rbcL>>15438608	rbcL>>15438608	rbcL(1-1205,embplant_pt)>>15438608
15456008	embplant_mt	cox1	cox1>>13956400	cox1>>13956400	cox1(3249-5783,embplant_mt)>>13956400
15456010	embplant_mt	cox2	cox2>>843464	cox2>>843464	cox2(179-3257,embplant_mt)>>843464
3633666	embplant_mt	sdh3	sdh3>>14709706	sdh3>>14709706	sdh3(11-162,embplant_mt)>>14709706
