EDGE	database	loci	loci_gene_sequential	loci_sequential	details
15620458	embplant_pt	rbcL	rbcL>>637996	rbcL>>637996	rbcL(1-289,embplant_pt)>>637996
15628268	embplant_pt	rps4	rps4>>15977768	rps4>>15977768	rps4(1283-1451,embplant_pt)>>15977768
15629816	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3>>3867134	ycf2>>sdh3>>3867134	ycf2(6-185,embplant_pt)>>sdh3(1338-1540,embplant_mt)>>3867134
15637144	embplant_mt	cob,rpl5,rps14	cob>>rps14>>rpl5>>14842618	cob>>rps14>>rpl5>>14842618	cob(1-857,embplant_mt)>>rps14(5037-5339,embplant_mt)>>rpl5(5341-5895,embplant_mt)>>14842618
15660376	embplant_pt	ycf3	ycf3	ycf3	ycf3(31-182,embplant_pt)
15660532	embplant_mt;embplant_pt	ND5,atp1,ccmFC,ccmFc,nad4,nad5;atpA	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1(4269-5785,embplant_mt)>>atpA(5080-5510,embplant_pt)>>ccmFc(8159-8925,embplant_mt)>>ccmFC(8159-8925,embplant_mt)>>ccmFc(9872-10420,embplant_mt)>>ccmFC(9875-10419,embplant_mt)>>nad5(20955-21085,embplant_mt)>>ND5(20964-21085,embplant_mt)>>nad5(22103-22497,embplant_mt)>>ND5(22103-22497,embplant_mt)>>nad4(23839-31523,embplant_mt)
15664466	embplant_mt	ND5,nad1,nad5,rps10	rps10>>nad1>>nad5>>ND5>>nad5>>ND5>>3498792	rps10>>nad1>>nad5>>ND5>>nad5>>ND5>>3498792	rps10(140-1214,embplant_mt)>>nad1(6251-8907,embplant_mt)>>nad5(9034-9263,embplant_mt)>>ND5(9034-9264,embplant_mt)>>nad5(10092-11309,embplant_mt)>>ND5(10097-11309,embplant_mt)>>3498792
15664864	embplant_pt	psbZ	psbZ>>15808172	psbZ>>15808172	psbZ(88-231,embplant_pt)>>15808172
15665198	embplant_mt	cob,nad7	nad7>>cob>>15637144	nad7>>cob>>15637144	nad7(9024-13816,embplant_mt)>>cob(15756-16137,embplant_mt)>>15637144
15676116	embplant_mt	cox1	cox1>>15611030	cox1>>15611030	cox1(1669-4203,embplant_mt)>>15611030
15677906	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>16132922	atpB>>atpE>>ndhC>>ndhK>>16132922	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>16132922
15680174	embplant_mt	nad1	nad1	nad1	nad1(2155-2413,embplant_mt)
15680646	embplant_mt;embplant_pt	atp9;rpoC1	atp9>>rpoC1>>16117162	atp9>>rpoC1>>16117162	atp9(4-75,embplant_mt)>>rpoC1(7790-8566,embplant_pt)>>16117162
15681548	embplant_mt;embplant_pt	matR,mttB,nad1,tatC;psaB	nad1>>matR>>mttB>>tatC>>psaB>>16121038	nad1>>matR>>mttB>>tatC>>psaB>>16121038	nad1(322-707,embplant_mt)>>matR(1073-3658,embplant_mt)>>mttB(4340-5142,embplant_mt)>>tatC(4391-5088,embplant_mt)>>psaB(10270-10341,embplant_pt)>>16121038
15682056	embplant_pt	psbZ,rrn23	rrn23>>psbZ>>15664864	rrn23>>psbZ>>15664864	rrn23(1-75,embplant_pt)>>psbZ(12966-13085,embplant_pt)>>15664864
15682484	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16>>rrnS>>1095938	rrnS>>rrn16>>rrnS>>1095938	rrnS(20757-22018,embplant_mt)>>rrn16(21013-21871,embplant_pt)>>rrnS(22129-22670,embplant_mt)>>1095938
15683698	embplant_pt	rps12_2,rps4	rps12_2>>rps4>>16113776	rps12_2>>rps4>>16113776	rps12_2(1-91,embplant_pt)>>rps4(7513-7625,embplant_pt)>>16113776
15690446	embplant_pt	ycf2	ycf2>>16143556	ycf2>>16143556	ycf2(1-587,embplant_pt)>>16143556
15691802	embplant_mt	rpl16,rps3,rps4	rps4>>rps3>>rpl16>>1095938	rps4>>rps3>>rpl16>>1095938	rps4(3527-4540,embplant_mt)>>rps3(5009-8177,embplant_mt)>>rpl16(8023-8580,embplant_mt)>>1095938
15695940	embplant_pt	psbC,rbcL	psbC>>rbcL>>16144970	psbC>>rbcL>>16144970	psbC(1-124,embplant_pt)>>rbcL(24982-25096,embplant_pt)>>16144970
15706096	embplant_mt;embplant_pt	nad9;rps12_2	rps12_2>>nad9>>356932	rps12_2>>nad9>>356932	rps12_2(4-75,embplant_pt)>>nad9(3375-3947,embplant_mt)>>356932
15741106	embplant_mt	atp8,cox3,sdh4	atp8>>cox3>>sdh4>>15306696	atp8>>cox3>>sdh4>>15306696	atp8(70-549,embplant_mt)>>cox3(2838-3635,embplant_mt)>>sdh4(3563-3947,embplant_mt)>>15306696
15746266	embplant_pt	rpl2	rpl2>>16452506	rpl2>>16452506	rpl2(95-458,embplant_pt)>>16452506
15759286	embplant_mt	rpl2	rpl2	rpl2	rpl2(15350-16326,embplant_mt)
15759448	embplant_mt;embplant_pt	ND2,atp4,atp6,nad2,nad4L,nad6;ndhB	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>15402255	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>15402255	ndhB(1-75,embplant_pt)>>nad4L(6641-6943,embplant_mt)>>atp4(7140-7685,embplant_mt)>>nad2(23679-23839,embplant_mt)>>ND2(23679-23839,embplant_mt)>>nad2(25257-25829,embplant_mt)>>ND2(25257-25829,embplant_mt)>>nad2(27281-27469,embplant_mt)>>ND2(27281-27465,embplant_mt)>>nad6(39561-40178,embplant_mt)>>atp6(41376-42139,embplant_mt)>>15402255
15784246	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>16138110	rrn5>>rrn4.5>>rrn23>>rrnL>>16138110	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>16138110
15788614	embplant_mt;embplant_pt	ND2,nad2,rrnL;rrn16,rrn23,ycf2	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>16138002	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>16138002	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)>>rrnL(11715-13125,embplant_mt)>>rrn23(11886-12951,embplant_pt)>>rrnL(13230-15100,embplant_mt)>>rrn16(16311-16583,embplant_pt)>>16138002
15797010	embplant_mt;embplant_pt	ccmFN,ccmFn;ndhB	ndhB>>ccmFn>>ccmFN>>897042	ndhB>>ccmFn>>ccmFN>>897042	ndhB(1-370,embplant_pt)>>ccmFn(9379-11106,embplant_mt)>>ccmFN(9409-11106,embplant_mt)>>897042
15805606	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>16128208	rps7>>rps12_2>>16128208	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>16128208
15808172	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>16121038	psbZ>>rps14>>psaB>>16121038	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>16121038
15812468	embplant_mt	cob	cob	cob	cob(1-82,embplant_mt)
15839676	embplant_pt	ndhB	ndhB>>16144734	ndhB>>16144734	ndhB(245-661,embplant_pt)>>16144734
15857310	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>16083370	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>16083370	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>16083370
15945324	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>4321272	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>4321272	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>4321272
15967116	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>16119570	rpoC1>>rpoB>>petN>>psbM>>16119570	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>16119570
15977768	embplant_pt	rps4	rps4>>15010344	rps4>>15010344	rps4(15-230,embplant_pt)>>15010344
16083370	embplant_pt	psbB	psbB>>15269872	psbB>>15269872	psbB(30-434,embplant_pt)>>15269872
16104396	embplant_pt	rpoC2	rpoC2>>16137358	rpoC2>>16137358	rpoC2(3-302,embplant_pt)>>16137358
16104838	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>16146356	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>16146356	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-17073,embplant_pt)>>16146356
16113776	embplant_pt	ndhF	ndhF>>16104838	ndhF>>16104838	ndhF(95-480,embplant_pt)>>16104838
16115982	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>16132214	rrn23>>rrnL>>16132214	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>16132214
16117162	embplant_pt	rpoC1	rpoC1>>15967116	rpoC1>>15967116	rpoC1(1-1301,embplant_pt)>>15967116
16119570	embplant_pt	psbC,psbD	psbD>>psbC>>15462279	psbD>>psbC>>15462279	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>15462279
16121038	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>15808172	psaA>>psaB>>psaA>>15808172	psaA(1-68,embplant_pt)>>psaB(94-2169,embplant_pt)>>psaA(857-998,embplant_pt)>>15808172
16128208	embplant_pt	rps12_2	rps12_2>>15805606	rps12_2>>15805606	rps12_2(1-616,embplant_pt)>>15805606
16129356	embplant_pt	rpoC2	rpoC2>>16129718	rpoC2>>16129718	rpoC2(1-888,embplant_pt)>>16129718
16129718	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>15746266	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>15746266	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>15746266
16132214	embplant_pt	rrn23	rrn23>>15801746	rrn23>>15801746	rrn23(1-189,embplant_pt)>>15801746
16132922	embplant_pt	ndhJ	ndhJ>>15677906	ndhJ>>15677906	ndhJ(1-467,embplant_pt)>>15677906
16134332	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>15306696	rps12_2>>rrn16>>rrnS>>15306696	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>15306696
16137358	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>15431411	rpoC2>>rpoC1>>15431411	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>15431411
16138002	embplant_pt	psbB	psbB>>15269872	psbB>>15269872	psbB(1-907,embplant_pt)>>15269872
16138110	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>15784246	rrn23>>rrnL>>15784246	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>15784246
16140432	embplant_pt	psaA	psaA>>15615812	psaA>>15615812	psaA(1-405,embplant_pt)>>15615812
16143556	embplant_pt	ycf2	ycf2>>15690446	ycf2>>15690446	ycf2(3-787,embplant_pt)>>15690446
16143638	embplant_pt	rbcL	rbcL>>15677906	rbcL>>15677906	rbcL(1-214,embplant_pt)>>15677906
16144634	embplant_pt	psaA	psaA>>15441371	psaA>>15441371	psaA(1-1195,embplant_pt)>>15441371
16144734	embplant_pt	ndhB	ndhB>>15839676	ndhB>>15839676	ndhB(1-803,embplant_pt)>>15839676
16144970	embplant_pt	rbcL	rbcL>>15294670	rbcL>>15294670	rbcL(1-532,embplant_pt)>>15294670
16146356	embplant_pt	ycf1	ycf1>>16104838	ycf1>>16104838	ycf1(377-1131,embplant_pt)>>16104838
16336088	embplant_pt	ycf2	ycf2>>4411472	ycf2>>4411472	ycf2(268-5187,embplant_pt)>>4411472
16336090	embplant_mt	ccmB,ccmC	ccmC>>ccmB	ccmC>>ccmB	ccmC(201-919,embplant_mt)>>ccmB(7015-7643,embplant_mt)
16451532	embplant_pt	psaA,ycf3	ycf3>>psaA>>1016160	ycf3>>psaA>>1016160	ycf3(48-1787,embplant_pt)>>psaA(2530-2734,embplant_pt)>>1016160
16452506	embplant_pt	rpl2,rpl23	rpl2>>rpl23>>16336088	rpl2>>rpl23>>16336088	rpl2(1-1200,embplant_pt)>>rpl23(1227-1508,embplant_pt)>>16336088
2860574	embplant_pt	psaA,rpl2	rpl2>>psaA>>16121038	rpl2>>psaA>>16121038	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>16121038
3417658	embplant_mt	mttB	mttB	mttB	mttB(1-375,embplant_mt)
3437314	embplant_pt	psaA	psaA>>16140432	psaA>>16140432	psaA(1-144,embplant_pt)>>16140432
3498796	embplant_mt	atp9	atp9>>1354100	atp9>>1354100	atp9(97-232,embplant_mt)>>1354100
3523028	embplant_pt	ycf2	ycf2>>4411472	ycf2>>4411472	ycf2(1-251,embplant_pt)>>4411472
3867134	embplant_mt	sdh3	sdh3>>15607358	sdh3>>15607358	sdh3(11-162,embplant_mt)>>15607358
4299344	embplant_pt	rrn16	rrn16	rrn16	rrn16(1-261,embplant_pt)
4411472	embplant_pt	ycf2	ycf2>>15600248	ycf2>>15600248	ycf2(1-114,embplant_pt)>>15600248
4548902	embplant_pt	clpP	clpP	clpP	clpP(41-233,embplant_pt)
4679636	embplant_pt	rpoC1	rpoC1>>16137358	rpoC1>>16137358	rpoC1(1-375,embplant_pt)>>16137358
