EDGE	database	loci	loci_gene_sequential	loci_sequential	details
57496	embplant_pt	rrn23	rrn23>>58572	rrn23>>58572	rrn23(2880-2954,embplant_pt)>>58572
57670	embplant_pt	ycf2	ycf2>>15252	ycf2>>15252	ycf2(1-287,embplant_pt)>>15252
57712	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>58608	ndhB>>ycf15>>ycf2>>58608	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>58608
57738	embplant_pt	ycf1	ycf1>>58638	ycf1>>58638	ycf1(2-1509,embplant_pt)>>58638
57742	embplant_pt	rps4	rps4>>57810	rps4>>57810	rps4(1283-1451,embplant_pt)>>57810
57746	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3>>58022	ycf2>>sdh3>>58022	ycf2(6-185,embplant_pt)>>sdh3(1338-1540,embplant_mt)>>58022
57762	embplant_pt	psbC	psbC	psbC	psbC(1-124,embplant_pt)
57778	embplant_pt	psaB	psaB>>58414	psaB>>58414	psaB(2464-2535,embplant_pt)>>58414
57784	embplant_pt	rpl23	rpl23>>56570	rpl23>>56570	rpl23(136-417,embplant_pt)>>56570
57786	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
57810	embplant_pt	rps4	rps4>>54260	rps4>>54260	rps4(15-230,embplant_pt)>>54260
57860	embplant_pt	psbZ	psbZ>>57970	psbZ>>57970	psbZ(88-231,embplant_pt)>>57970
57894	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>58518	atpB>>atpE>>ndhC>>ndhK>>58518	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>58518
57914	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(1-91,embplant_pt)
57946	embplant_pt	ycf2	ycf2>>58608	ycf2>>58608	ycf2(1-587,embplant_pt)>>58608
57966	embplant_pt	rpl2	rpl2>>58030	rpl2>>58030	rpl2(95-458,embplant_pt)>>58030
57970	embplant_pt	psaB,psbZ,rps14	psaB>>rps14>>psbZ>>57860	psaB>>rps14>>psbZ>>57860	psaB(1-204,embplant_pt)>>rps14(327-629,embplant_pt)>>psbZ(1334-1453,embplant_pt)>>57860
57972	embplant_mt;embplant_pt	nad9;rps12_2	rps12_2>>nad9	rps12_2>>nad9	rps12_2(4-75,embplant_pt)>>nad9(3375-3627,embplant_mt)
58022	embplant_mt	sdh3	sdh3	sdh3	sdh3(1-152,embplant_mt)
58026	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>58572	rrn5>>rrn4.5>>rrn23>>rrnL>>58572	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>58572
58030	embplant_pt	rpl2	rpl2>>56570	rpl2>>56570	rpl2(1-1200,embplant_pt)>>56570
58038	embplant_mt;embplant_pt	rrnL;rrn16	rrnL>>rrn16	rrnL>>rrn16	rrnL(1-1735,embplant_mt)>>rrn16(2946-3218,embplant_pt)
58060	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>58474	rps7>>rps12_2>>58474	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>58474
58078	embplant_pt	ndhB	ndhB>>58620	ndhB>>58620	ndhB(245-661,embplant_pt)>>58620
58084	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>58212	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>58212	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>58212
58114	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>14966	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>14966	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>14966
58132	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>58426	rpoC1>>rpoB>>petN>>psbM>>58426	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>58426
58176	embplant_pt	psaA	psaA>>3548	psaA>>3548	psaA(568-772,embplant_pt)>>3548
58212	embplant_pt	psbB	psbB>>15634	psbB>>15634	psbB(30-434,embplant_pt)>>15634
58284	embplant_pt	rpoC2	rpoC2>>58560	rpoC2>>58560	rpoC2(3-302,embplant_pt)>>58560
58310	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>5010	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>5010	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>5010
58328	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>58524	rrn23>>rrnL>>58524	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>58524
58378	embplant_pt	ndhF	ndhF>>58310	ndhF>>58310	ndhF(95-480,embplant_pt)>>58310
58396	embplant_pt	rpoC1	rpoC1>>58132	rpoC1>>58132	rpoC1(1-1301,embplant_pt)>>58132
58414	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>57970	psaA>>psaB>>psaA>>57970	psaA(1-68,embplant_pt)>>psaB(94-2169,embplant_pt)>>psaA(857-998,embplant_pt)>>57970
58426	embplant_pt	psbC,psbD	psbD>>psbC>>57256	psbD>>psbC>>57256	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>57256
58474	embplant_pt	rps12_2	rps12_2>>58060	rps12_2>>58060	rps12_2(1-616,embplant_pt)>>58060
58480	embplant_pt	rpoC2	rpoC2>>58512	rpoC2>>58512	rpoC2(1-888,embplant_pt)>>58512
58512	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>57966	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>57966	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>57966
58518	embplant_pt	ndhJ	ndhJ>>57894	ndhJ>>57894	ndhJ(1-467,embplant_pt)>>57894
58524	embplant_pt	rrn23	rrn23>>58054	rrn23>>58054	rrn23(1-189,embplant_pt)>>58054
58536	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>56680	rps12_2>>rrn16>>rrnS>>56680	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>56680
58560	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>57126	rpoC2>>rpoC1>>57126	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>57126
58566	embplant_pt	psbB	psbB>>15634	psbB>>15634	psbB(1-907,embplant_pt)>>15634
58572	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>58026	rrn23>>rrnL>>58026	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>58026
58578	embplant_pt	ycf3	ycf3>>56596	ycf3>>56596	ycf3(37-1776,embplant_pt)>>56596
58596	embplant_pt	psaA	psaA>>3590	psaA>>3590	psaA(1-405,embplant_pt)>>3590
58608	embplant_pt	ycf2	ycf2>>57946	ycf2>>57946	ycf2(3-787,embplant_pt)>>57946
58614	embplant_pt	rbcL	rbcL>>57894	rbcL>>57894	rbcL(1-214,embplant_pt)>>57894
58620	embplant_pt	ndhB	ndhB>>58078	ndhB>>58078	ndhB(1-803,embplant_pt)>>58078
58626	embplant_pt	rbcL	rbcL>>56638	rbcL>>56638	rbcL(782-1527,embplant_pt)>>56638
58632	embplant_pt	psaA	psaA>>57170	psaA>>57170	psaA(1-1195,embplant_pt)>>57170
58638	embplant_pt	ycf1	ycf1>>57738	ycf1>>57738	ycf1(377-1131,embplant_pt)>>57738
58640	embplant_pt	ycf2	ycf2>>15252	ycf2>>15252	ycf2(268-5187,embplant_pt)>>15252
58642	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
8316	embplant_mt	ND5,nad1,nad5	nad5>>ND5>>nad1	nad5>>ND5>>nad1	nad5(1-124,embplant_mt)>>ND5(1-124,embplant_mt)>>nad1(251-335,embplant_mt)
9220	embplant_pt	rps4	rps4>>57810	rps4>>57810	rps4(1-312,embplant_pt)>>57810
9424	embplant_pt	ndhB	ndhB	ndhB	ndhB(1-370,embplant_pt)
9872	embplant_pt	psaA,rpl2	rpl2>>psaA>>58414	rpl2>>psaA>>58414	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>58414
