EDGE	database	loci	loci_gene_sequential	loci_sequential	details
52126	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>52726	atpB>>atpE>>ndhC>>ndhK>>52726	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>52726
52142	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(1-91,embplant_pt)
52148	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn23>>rrnL>>rrn4.5>>rrn5>>52846	rrn23>>rrnL>>rrn4.5>>rrn5>>52846	rrn23(1-733,embplant_pt)>>rrnL(183-702,embplant_mt)>>rrn4.5(834-935,embplant_pt)>>rrn5(1160-1280,embplant_pt)>>52846
52172	embplant_pt	ycf2	ycf2>>52804	ycf2>>52804	ycf2(1-587,embplant_pt)>>52804
52192	embplant_pt	rpl2	rpl2>>52244	rpl2>>52244	rpl2(95-458,embplant_pt)>>52244
52238	embplant_mt	sdh3	sdh3	sdh3	sdh3(1-152,embplant_mt)
52244	embplant_pt	rpl2	rpl2>>50898	rpl2>>50898	rpl2(1-1200,embplant_pt)>>50898
52286	embplant_pt	ndhB	ndhB>>52828	ndhB>>52828	ndhB(245-661,embplant_pt)>>52828
52292	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>52426	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>52426	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>52426
52322	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13386	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13386	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>13386
52340	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>52634	rpoC1>>rpoB>>petN>>psbM>>52634	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>52634
52384	embplant_pt	psaA	psaA>>3230	psaA>>3230	psaA(568-772,embplant_pt)>>3230
52426	embplant_pt	psbB	psbB>>13974	psbB>>13974	psbB(30-434,embplant_pt)>>13974
52486	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>52846	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>52846	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-17073,embplant_pt)>>52846
52516	embplant_pt	rpoC2	rpoC2>>52768	rpoC2>>52768	rpoC2(3-302,embplant_pt)>>52768
52536	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>52732	rrn23>>rrnL>>52732	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>52732
52586	embplant_pt	ndhF	ndhF>>52486	ndhF>>52486	ndhF(95-480,embplant_pt)>>52486
52604	embplant_pt	rpoC1	rpoC1>>52340	rpoC1>>52340	rpoC1(1-1301,embplant_pt)>>52340
52628	embplant_pt	psaA,psaB,psbZ,rps14	psaA>>psaB>>psaA>>rps14>>psbZ>>52094	psaA>>psaB>>psaA>>rps14>>psbZ>>52094	psaA(1-68,embplant_pt)>>psaB(94-2298,embplant_pt)>>psaA(857-998,embplant_pt)>>rps14(2421-2723,embplant_pt)>>psbZ(3428-3547,embplant_pt)>>52094
52634	embplant_pt	psbC,psbD	psbD>>psbC>>51536	psbD>>psbC>>51536	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>51536
52696	embplant_pt	rps12_2,rps7	rps12_2>>rps7>>4866	rps12_2>>rps7>>4866	rps12_2(1-645,embplant_pt)>>rps7(699-1166,embplant_pt)>>4866
52702	embplant_pt	rpoC2	rpoC2>>52720	rpoC2>>52720	rpoC2(1-888,embplant_pt)>>52720
52720	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>52192	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>52192	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>52192
52726	embplant_pt	ndhJ	ndhJ>>52126	ndhJ>>52126	ndhJ(1-467,embplant_pt)>>52126
52732	embplant_pt	rrn23	rrn23>>52258	rrn23>>52258	rrn23(1-189,embplant_pt)>>52258
52744	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>52148	rrn23>>rrnL>>52148	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>52148
52768	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>51418	rpoC2>>rpoC1>>51418	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>51418
52774	embplant_pt	psbB	psbB>>13974	psbB>>13974	psbB(1-907,embplant_pt)>>13974
52780	embplant_pt	ycf3	ycf3>>50924	ycf3>>50924	ycf3(37-1776,embplant_pt)>>50924
52798	embplant_pt	psaA	psaA>>3270	psaA>>3270	psaA(1-405,embplant_pt)>>3270
52804	embplant_pt	ycf2	ycf2>>52172	ycf2>>52172	ycf2(3-787,embplant_pt)>>52172
52816	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>51004	rps12_2>>rrn16>>rrnS>>51004	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>51004
52822	embplant_pt	rbcL	rbcL>>52126	rbcL>>52126	rbcL(1-214,embplant_pt)>>52126
52828	embplant_pt	ndhB	ndhB>>52286	ndhB>>52286	ndhB(1-803,embplant_pt)>>52286
52834	embplant_pt	rbcL	rbcL>>50964	rbcL>>50964	rbcL(782-1527,embplant_pt)>>50964
52840	embplant_pt	psaA	psaA>>51452	psaA>>51452	psaA(1-1195,embplant_pt)>>51452
52846	embplant_pt	ycf1	ycf1>>52148	ycf1>>52148	ycf1(20-774,embplant_pt)>>52148
52848	embplant_pt	ycf2	ycf2>>13646	ycf2>>13646	ycf2(268-5187,embplant_pt)>>13646
52850	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
754	embplant_pt	psbZ	psbZ>>52094	psbZ>>52094	psbZ(189-308,embplant_pt)>>52094
8342	embplant_pt	rps4	rps4>>52050	rps4>>52050	rps4(1-312,embplant_pt)>>52050
8924	embplant_pt	psaA,rpl2	rpl2>>psaA>>52628	rpl2>>psaA>>52628	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>52628
