EDGE	database	loci	loci_gene_sequential	loci_sequential	details
13562628	embplant_mt	nad3,rps12,sdh3	sdh3>>nad3>>rps12>>14087258	sdh3>>nad3>>rps12>>14087258	sdh3(1-174,embplant_mt)>>nad3(767-1123,embplant_mt)>>rps12(1172-1549,embplant_mt)>>14087258
13564256	embplant_mt;embplant_pt	rps13;rrn23	rrn23>>rps13	rrn23>>rps13	rrn23(1-75,embplant_pt)>>rps13(371-721,embplant_mt)
13570312	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>14092880	ndhB>>ycf15>>ycf2>>14092880	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>14092880
13570756	embplant_pt	psaA	psaA>>14089654	psaA>>14089654	psaA(8-323,embplant_pt)>>14089654
13575204	embplant_pt	rbcL	rbcL>>551196	rbcL>>551196	rbcL(1-289,embplant_pt)>>551196
13582588	embplant_pt	rps4	rps4>>13607622	rps4>>13607622	rps4(1283-1451,embplant_pt)>>13607622
13584080	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3>>3339212	ycf2>>sdh3>>3339212	ycf2(6-185,embplant_pt)>>sdh3(1338-1540,embplant_mt)>>3339212
13591048	embplant_mt	cob,nad7,rpl5,rps14	nad7>>cob>>rps14>>rpl5>>12828902	nad7>>cob>>rps14>>rpl5>>12828902	nad7(9024-13816,embplant_mt)>>cob(15756-16919,embplant_mt)>>rps14(21099-21401,embplant_mt)>>rpl5(21403-21957,embplant_mt)>>12828902
13592978	embplant_pt	rpl23	rpl23>>13600066	rpl23>>13600066	rpl23(136-417,embplant_pt)>>13600066
13600066	embplant_pt	rpl2	rpl2>>13734228	rpl2>>13734228	rpl2(85-159,embplant_pt)>>13734228
13603596	embplant_pt	ycf3	ycf3>>1261146	ycf3>>1261146	ycf3(31-182,embplant_pt)>>1261146
13607622	embplant_pt	rps4	rps4>>12992620	rps4>>12992620	rps4(15-230,embplant_pt)>>12992620
13613208	embplant_mt;embplant_pt	ND5,atp1,ccmFC,ccmFc,nad4,nad5;atpA	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1(4269-5785,embplant_mt)>>atpA(5080-5510,embplant_pt)>>ccmFc(8159-8925,embplant_mt)>>ccmFC(8159-8925,embplant_mt)>>ccmFc(9872-10420,embplant_mt)>>ccmFC(9875-10419,embplant_mt)>>nad5(20955-21085,embplant_mt)>>ND5(20964-21085,embplant_mt)>>nad5(22103-22497,embplant_mt)>>ND5(22103-22497,embplant_mt)>>nad4(23839-31523,embplant_mt)
13616844	embplant_mt	ND5,nad1,nad5,rps10	rps10>>nad1>>nad5>>ND5>>nad5>>ND5>>3021682	rps10>>nad1>>nad5>>ND5>>nad5>>ND5>>3021682	rps10(140-1214,embplant_mt)>>nad1(6251-8907,embplant_mt)>>nad5(9034-9263,embplant_mt)>>ND5(9034-9264,embplant_mt)>>nad5(10092-11309,embplant_mt)>>ND5(10097-11309,embplant_mt)>>3021682
13617254	embplant_pt	psbZ	psbZ>>13756510	psbZ>>13756510	psbZ(88-231,embplant_pt)>>13756510
13628056	embplant_mt	cox1	cox1>>13566138	cox1>>13566138	cox1(1669-4203,embplant_mt)>>13566138
13629774	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>14082792	atpB>>atpE>>ndhC>>ndhK>>14082792	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>14082792
13631902	embplant_mt	nad1	nad1	nad1	nad1(2155-2413,embplant_mt)
13632364	embplant_mt;embplant_pt	atp9;rpoC1	atp9>>rpoC1>>14065844	atp9>>rpoC1>>14065844	atp9(4-75,embplant_mt)>>rpoC1(7790-8566,embplant_pt)>>14065844
13633742	embplant_pt	psbZ,rrn23	rrn23>>psbZ>>13617254	rrn23>>psbZ>>13617254	rrn23(1-75,embplant_pt)>>psbZ(12966-13085,embplant_pt)>>13617254
13634140	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16>>rrnS>>946674	rrnS>>rrn16>>rrnS>>946674	rrnS(20757-22018,embplant_mt)>>rrn16(21013-21871,embplant_pt)>>rrnS(22129-22670,embplant_mt)>>946674
13635264	embplant_pt	rps12_2,rps4	rps12_2>>rps4>>14062360	rps12_2>>rps4>>14062360	rps12_2(1-91,embplant_pt)>>rps4(7513-7625,embplant_pt)>>14062360
13641644	embplant_pt	ycf2	ycf2>>14092880	ycf2>>14092880	ycf2(1-587,embplant_pt)>>14092880
13642938	embplant_mt	rpl16,rps3,rps4	rps4>>rps3>>rpl16>>946674	rps4>>rps3>>rpl16>>946674	rps4(3527-4540,embplant_mt)>>rps3(5009-8177,embplant_mt)>>rpl16(8023-8580,embplant_mt)>>946674
13646890	embplant_pt	psbC,rbcL	psbC>>rbcL>>14094018	psbC>>rbcL>>14094018	psbC(1-124,embplant_pt)>>rbcL(24982-25096,embplant_pt)>>14094018
13650514	embplant_pt	rpl2	rpl2>>13734228	rpl2>>13734228	rpl2(95-458,embplant_pt)>>13734228
13650894	embplant_pt	ycf2	ycf2>>14279108	ycf2>>14279108	ycf2(1-4712,embplant_pt)>>14279108
13656702	embplant_mt;embplant_pt	nad9;rps12_2	rps12_2>>nad9>>308786	rps12_2>>nad9>>308786	rps12_2(4-75,embplant_pt)>>nad9(3375-3947,embplant_mt)>>308786
13662660	embplant_pt	ycf1	ycf1>>14095808	ycf1>>14095808	ycf1(2-1509,embplant_pt)>>14095808
13690888	embplant_mt	atp8,cox3,sdh4	atp8>>cox3>>sdh4>>13276168	atp8>>cox3>>sdh4>>13276168	atp8(70-549,embplant_mt)>>cox3(2838-3635,embplant_mt)>>sdh4(3563-3947,embplant_mt)>>13276168
13702608	embplant_mt;embplant_pt	matR,mttB,nad1,tatC;psaB	nad1>>matR>>mttB>>tatC>>psaB>>14070330	nad1>>matR>>mttB>>tatC>>psaB>>14070330	nad1(298-683,embplant_mt)>>matR(1049-3634,embplant_mt)>>mttB(4316-5118,embplant_mt)>>tatC(4367-5064,embplant_mt)>>psaB(10246-10317,embplant_pt)>>14070330
13708534	embplant_mt	rpl2	rpl2>>1261146	rpl2>>1261146	rpl2(15350-16326,embplant_mt)>>1261146
13708714	embplant_mt;embplant_pt	ND2,atp4,atp6,nad2,nad4L,nad6;ndhB	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>13366832	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>13366832	ndhB(1-75,embplant_pt)>>nad4L(6641-6943,embplant_mt)>>atp4(7140-7685,embplant_mt)>>nad2(23679-23839,embplant_mt)>>ND2(23679-23839,embplant_mt)>>nad2(25257-25829,embplant_mt)>>ND2(25257-25829,embplant_mt)>>nad2(27281-27469,embplant_mt)>>ND2(27281-27465,embplant_mt)>>nad6(39561-40178,embplant_mt)>>atp6(41376-42139,embplant_mt)>>13366832
13733096	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>14087038	rrn5>>rrn4.5>>rrn23>>rrnL>>14087038	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>14087038
13734228	embplant_pt	rpl2	rpl2>>13600066	rpl2>>13600066	rpl2(1-1200,embplant_pt)>>13600066
13737384	embplant_mt;embplant_pt	ND2,nad2,rrnL;rrn16,rrn23,ycf2	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>14086724	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>14086724	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)>>rrnL(11715-13125,embplant_mt)>>rrn23(11886-12951,embplant_pt)>>rrnL(13230-15100,embplant_mt)>>rrn16(16311-16583,embplant_pt)>>14086724
13745722	embplant_mt;embplant_pt	ccmFN,ccmFn;ndhB	ndhB>>ccmFn>>ccmFN>>775098	ndhB>>ccmFn>>ccmFN>>775098	ndhB(1-370,embplant_pt)>>ccmFn(9379-11106,embplant_mt)>>ccmFN(9409-11106,embplant_mt)>>775098
13754032	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>14077214	rps7>>rps12_2>>14077214	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>14077214
13756510	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>14070330	psbZ>>rps14>>psaB>>14070330	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>14070330
13768816	embplant_pt	ycf2	ycf2	ycf2	ycf2(1-79,embplant_pt)
13787414	embplant_pt	ndhB	ndhB>>14093772	ndhB>>14093772	ndhB(245-661,embplant_pt)>>14093772
13805834	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>14031166	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>14031166	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>14031166
13893934	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>3730816	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>3730816	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>3730816
13915810	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>14068842	rpoC1>>rpoB>>petN>>psbM>>14068842	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>14068842
13995426	embplant_pt	psaA	psaA>>877372	psaA>>877372	psaA(568-772,embplant_pt)>>877372
14031166	embplant_pt	psbB	psbB>>12912634	psbB>>12912634	psbB(30-434,embplant_pt)>>12912634
14050868	embplant_pt	rpoC2	rpoC2>>14086358	rpoC2>>14086358	rpoC2(3-302,embplant_pt)>>14086358
14051442	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>1261146	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>1261146	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>1261146
14062360	embplant_pt	ndhF	ndhF>>14051442	ndhF>>14051442	ndhF(95-480,embplant_pt)>>14051442
14064308	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>14080888	rrn23>>rrnL>>14080888	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>14080888
14065844	embplant_pt	rpoC1	rpoC1>>13915810	rpoC1>>13915810	rpoC1(1-1301,embplant_pt)>>13915810
14068842	embplant_pt	psbC,psbD	psbD>>psbC>>13423986	psbD>>psbC>>13423986	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>13423986
14070330	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>13756510	psaA>>psaB>>psaA>>13756510	psaA(1-68,embplant_pt)>>psaB(94-2169,embplant_pt)>>psaA(857-998,embplant_pt)>>13756510
14077214	embplant_pt	rps12_2	rps12_2>>13754032	rps12_2>>13754032	rps12_2(1-616,embplant_pt)>>13754032
14078312	embplant_pt	rpoC2	rpoC2>>14080502	rpoC2>>14080502	rpoC2(1-888,embplant_pt)>>14080502
14080502	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>13650514	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>13650514	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>13650514
14080888	embplant_pt	rrn23	rrn23>>13750392	rrn23>>13750392	rrn23(1-189,embplant_pt)>>13750392
14082792	embplant_pt	ndhJ	ndhJ>>13629774	ndhJ>>13629774	ndhJ(1-467,embplant_pt)>>13629774
14084034	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>13276168	rps12_2>>rrn16>>rrnS>>13276168	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>13276168
14086358	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>13394774	rpoC2>>rpoC1>>13394774	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>13394774
14086724	embplant_pt	psbB	psbB>>12912634	psbB>>12912634	psbB(1-907,embplant_pt)>>12912634
14087038	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>13733096	rrn23>>rrnL>>13733096	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>13733096
14087258	embplant_pt	ycf3	ycf3>>13255712	ycf3>>13255712	ycf3(37-1776,embplant_pt)>>13255712
14089654	embplant_pt	psaA	psaA>>13570756	psaA>>13570756	psaA(1-405,embplant_pt)>>13570756
14092880	embplant_pt	ycf2	ycf2>>13641644	ycf2>>13641644	ycf2(3-787,embplant_pt)>>13641644
14093042	embplant_pt	rbcL	rbcL>>13629774	rbcL>>13629774	rbcL(1-214,embplant_pt)>>13629774
14093766	embplant_pt	psaA	psaA>>13404076	psaA>>13404076	psaA(1-1195,embplant_pt)>>13404076
14093772	embplant_pt	ndhB	ndhB>>13787414	ndhB>>13787414	ndhB(1-803,embplant_pt)>>13787414
14094018	embplant_pt	rbcL	rbcL>>13264646	rbcL>>13264646	rbcL(1-532,embplant_pt)>>13264646
14095808	embplant_pt	ycf1	ycf1>>13662660	ycf1>>13662660	ycf1(377-1131,embplant_pt)>>13662660
14279108	embplant_pt	ycf2	ycf2>>13650894	ycf2>>13650894	ycf2(268-550,embplant_pt)>>13650894
14279110	embplant_mt	ccmB,ccmC	ccmC>>ccmB	ccmC>>ccmB	ccmC(201-919,embplant_mt)>>ccmB(7015-7643,embplant_mt)
2470884	embplant_pt	psaA,rpl2	rpl2>>psaA>>14070330	rpl2>>psaA>>14070330	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>14070330
2967984	embplant_pt	psaA	psaA>>14089654	psaA>>14089654	psaA(1-144,embplant_pt)>>14089654
3021686	embplant_mt	atp9	atp9>>1169172	atp9>>1169172	atp9(97-232,embplant_mt)>>1169172
3042692	embplant_pt	ycf2	ycf2>>3809062	ycf2>>3809062	ycf2(1-251,embplant_pt)>>3809062
3339212	embplant_mt	sdh3	sdh3>>13562628	sdh3>>13562628	sdh3(11-162,embplant_mt)>>13562628
371418	embplant_pt	rpl2	rpl2>>13592978	rpl2>>13592978	rpl2(1-75,embplant_pt)>>13592978
3809062	embplant_pt	ycf2	ycf2>>13556006	ycf2>>13556006	ycf2(1-114,embplant_pt)>>13556006
4040228	embplant_pt	rpoC1	rpoC1>>14086358	rpoC1>>14086358	rpoC1(1-375,embplant_pt)>>14086358
877372	embplant_pt	psaA	psaA>>14093766	psaA>>14093766	psaA(1-216,embplant_pt)>>14093766
