EDGE	database	loci	loci_gene_sequential	loci_sequential	details
12181592	embplant_pt	ycf3	ycf3>>1124598	ycf3>>1124598	ycf3(31-182,embplant_pt)>>1124598
12185406	embplant_pt	rps4	rps4>>11604734	rps4>>11604734	rps4(15-230,embplant_pt)>>11604734
12188064	embplant_mt	ND5,nad1,nad5,rps10	nad5>>ND5>>nad5>>nad1>>rps10>>691108	nad5>>ND5>>nad5>>nad1>>rps10>>691108	nad5(18706-19923,embplant_mt)>>ND5(18706-20981,embplant_mt)>>nad5(20752-20981,embplant_mt)>>nad1(21108-23764,embplant_mt)>>rps10(28801-29875,embplant_mt)>>691108
12190648	embplant_mt;embplant_pt	ND5,atp1,ccmFC,ccmFc,nad4,nad5;atpA	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC>>nad5>>ND5>>nad5>>ND5>>nad4	atp1(4269-5785,embplant_mt)>>atpA(5080-5510,embplant_pt)>>ccmFc(8159-8925,embplant_mt)>>ccmFC(8159-8925,embplant_mt)>>ccmFc(9872-10420,embplant_mt)>>ccmFC(9875-10419,embplant_mt)>>nad5(20955-21085,embplant_mt)>>ND5(20964-21085,embplant_mt)>>nad5(22103-22497,embplant_mt)>>ND5(22103-22497,embplant_mt)>>nad4(23839-31523,embplant_mt)
12194446	embplant_pt	psbZ	psbZ>>12328724	psbZ>>12328724	psbZ(88-231,embplant_pt)>>12328724
12204738	embplant_mt	cox1	cox1>>12146644	cox1>>12146644	cox1(1669-4203,embplant_mt)>>12146644
12206332	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>12651618	atpB>>atpE>>ndhC>>ndhK>>12651618	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>12651618
12208360	embplant_mt	nad1	nad1	nad1	nad1(2155-2413,embplant_mt)
12208780	embplant_mt;embplant_pt	atp9;rpoC1	atp9>>rpoC1>>12634042	atp9>>rpoC1>>12634042	atp9(4-75,embplant_mt)>>rpoC1(7790-8566,embplant_pt)>>12634042
12210082	embplant_pt	psbZ,rrn23	rrn23>>psbZ>>12194446	rrn23>>psbZ>>12194446	rrn23(1-75,embplant_pt)>>psbZ(12966-13085,embplant_pt)>>12194446
12210430	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16>>rrnS>>844112	rrnS>>rrn16>>rrnS>>844112	rrnS(20757-22018,embplant_mt)>>rrn16(21013-21871,embplant_pt)>>rrnS(22129-22670,embplant_mt)>>844112
12211474	embplant_pt	rps12_2,rps4	rps12_2>>rps4>>12630864	rps12_2>>rps4>>12630864	rps12_2(1-91,embplant_pt)>>rps4(7513-7625,embplant_pt)>>12630864
12217492	embplant_pt	ycf2	ycf2>>12661588	ycf2>>12661588	ycf2(1-587,embplant_pt)>>12661588
12222466	embplant_pt	psbC,rbcL	psbC>>rbcL>>12663092	psbC>>rbcL>>12663092	psbC(1-124,embplant_pt)>>rbcL(24982-25096,embplant_pt)>>12663092
12225966	embplant_pt	rpl2	rpl2>>12306998	rpl2>>12306998	rpl2(95-458,embplant_pt)>>12306998
12231910	embplant_mt;embplant_pt	nad9;rps12_2	rps12_2>>nad9>>275450	rps12_2>>nad9>>275450	rps12_2(4-75,embplant_pt)>>nad9(3375-3947,embplant_mt)>>275450
12237730	embplant_pt	ycf1	ycf1>>12664758	ycf1>>12664758	ycf1(2-1509,embplant_pt)>>12664758
12264894	embplant_mt	atp8,cox3,sdh4	atp8>>cox3>>sdh4>>11873350	atp8>>cox3>>sdh4>>11873350	atp8(70-549,embplant_mt)>>cox3(2838-3635,embplant_mt)>>sdh4(3563-3947,embplant_mt)>>11873350
12276310	embplant_mt;embplant_pt	matR,mttB,nad1,tatC;psaB	nad1>>matR>>mttB>>tatC>>psaB>>12638338	nad1>>matR>>mttB>>tatC>>psaB>>12638338	nad1(298-683,embplant_mt)>>matR(1049-3634,embplant_mt)>>mttB(4316-5118,embplant_mt)>>tatC(4367-5064,embplant_mt)>>psaB(10246-10317,embplant_pt)>>12638338
12282006	embplant_mt	rpl2	rpl2>>1124598	rpl2>>1124598	rpl2(15350-16326,embplant_mt)>>1124598
12282178	embplant_mt;embplant_pt	ND2,atp4,atp6,nad2,nad4L,nad6;ndhB	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>953596	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>953596	ndhB(1-75,embplant_pt)>>nad4L(6641-6943,embplant_mt)>>atp4(7140-7685,embplant_mt)>>nad2(23679-23839,embplant_mt)>>ND2(23679-23839,embplant_mt)>>nad2(25257-25829,embplant_mt)>>ND2(25257-25829,embplant_mt)>>nad2(27281-27469,embplant_mt)>>ND2(27281-27465,embplant_mt)>>nad6(39561-40178,embplant_mt)>>atp6(41376-42139,embplant_mt)>>953596
12305914	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>12656094	rrn5>>rrn4.5>>rrn23>>rrnL>>12656094	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>12656094
12306998	embplant_pt	rpl2	rpl2>>12178328	rpl2>>12178328	rpl2(1-1200,embplant_pt)>>12178328
12310070	embplant_mt;embplant_pt	ND2,nad2,rrnL;rrn16,rrn23,ycf2	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>12655856	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>12655856	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)>>rrnL(11715-13125,embplant_mt)>>rrn23(11886-12951,embplant_pt)>>rrnL(13230-15100,embplant_mt)>>rrn16(16311-16583,embplant_pt)>>12655856
12318220	embplant_mt;embplant_pt	ccmFN,ccmFn;ndhB	ndhB>>ccmFn>>ccmFN>>691108	ndhB>>ccmFn>>ccmFN>>691108	ndhB(1-370,embplant_pt)>>ccmFn(9379-11106,embplant_mt)>>ccmFN(9409-11106,embplant_mt)>>691108
12326362	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>12645332	rps7>>rps12_2>>12645332	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>12645332
12328724	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>12638338	psbZ>>rps14>>psaB>>12638338	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>12638338
12357462	embplant_pt	ndhB	ndhB>>12662818	ndhB>>12662818	ndhB(245-661,embplant_pt)>>12662818
12375004	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>12600064	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>12600064	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>12600064
12461360	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>3326898	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>3326898	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>3326898
12489598	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>12636758	rpoC1>>rpoB>>petN>>psbM>>12636758	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>12636758
12573446	embplant_pt	psaA	psaA>>782498	psaA>>782498	psaA(568-772,embplant_pt)>>782498
12600064	embplant_pt	psbB	psbB>>11527512	psbB>>11527512	psbB(30-434,embplant_pt)>>11527512
12618810	embplant_pt	rpoC2	rpoC2>>12655538	rpoC2>>12655538	rpoC2(3-302,embplant_pt)>>12655538
12619326	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>1124598	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>1124598	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>1124598
12630864	embplant_pt	ndhF	ndhF>>12619326	ndhF>>12619326	ndhF(95-480,embplant_pt)>>12619326
12631064	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>12650966	rrn23>>rrnL>>12650966	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>12650966
12634042	embplant_pt	rpoC1	rpoC1>>12489598	rpoC1>>12489598	rpoC1(1-1301,embplant_pt)>>12489598
12636758	embplant_pt	psbC,psbD	psbD>>psbC>>12012832	psbD>>psbC>>12012832	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>12012832
12638338	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>12328724	psaA>>psaB>>psaA>>12328724	psaA(1-68,embplant_pt)>>psaB(94-2169,embplant_pt)>>psaA(857-998,embplant_pt)>>12328724
12645332	embplant_pt	rps12_2	rps12_2>>12326362	rps12_2>>12326362	rps12_2(1-616,embplant_pt)>>12326362
12647962	embplant_pt	rpoC2	rpoC2>>12650274	rpoC2>>12650274	rpoC2(1-888,embplant_pt)>>12650274
12650274	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>12225966	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>12225966	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>12225966
12650966	embplant_pt	rrn23	rrn23>>12322790	rrn23>>12322790	rrn23(1-189,embplant_pt)>>12322790
12651618	embplant_pt	ndhJ	ndhJ>>12206332	ndhJ>>12206332	ndhJ(1-467,embplant_pt)>>12206332
12652910	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>11873350	rps12_2>>rrn16>>rrnS>>11873350	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>11873350
12655538	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>11985348	rpoC2>>rpoC1>>11985348	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>11985348
12655856	embplant_pt	psbB	psbB>>11527512	psbB>>11527512	psbB(1-907,embplant_pt)>>11527512
12656094	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>12305914	rrn23>>rrnL>>12305914	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>12305914
12656344	embplant_pt	ycf3	ycf3>>11854222	ycf3>>11854222	ycf3(37-1776,embplant_pt)>>11854222
12658338	embplant_pt	psaA	psaA>>12150958	psaA>>12150958	psaA(1-405,embplant_pt)>>12150958
12661588	embplant_pt	ycf2	ycf2>>12217492	ycf2>>12217492	ycf2(3-787,embplant_pt)>>12217492
12661664	embplant_pt	rbcL	rbcL>>12206332	rbcL>>12206332	rbcL(1-214,embplant_pt)>>12206332
12662718	embplant_pt	psaA	psaA>>11994088	psaA>>11994088	psaA(1-1195,embplant_pt)>>11994088
12662818	embplant_pt	ndhB	ndhB>>12357462	ndhB>>12357462	ndhB(1-803,embplant_pt)>>12357462
12663092	embplant_pt	rbcL	rbcL>>11862628	rbcL>>11862628	rbcL(1-532,embplant_pt)>>11862628
12664758	embplant_pt	ycf1	ycf1>>12237730	ycf1>>12237730	ycf1(377-1131,embplant_pt)>>12237730
12863628	embplant_pt	ycf2	ycf2>>3396932	ycf2>>3396932	ycf2(268-5187,embplant_pt)>>3396932
12863630	embplant_mt	ccmB,ccmC	ccmC>>ccmB	ccmC>>ccmB	ccmC(201-919,embplant_mt)>>ccmB(7015-7643,embplant_mt)
2203276	embplant_pt	psaA,rpl2	rpl2>>psaA>>12638338	rpl2>>psaA>>12638338	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>12638338
2645678	embplant_pt	psaA	psaA>>12658338	psaA>>12658338	psaA(1-144,embplant_pt)>>12658338
2693828	embplant_mt	atp9	atp9>>1042476	atp9>>1042476	atp9(97-232,embplant_mt)>>1042476
2712722	embplant_pt	ycf2	ycf2>>3396932	ycf2>>3396932	ycf2(1-251,embplant_pt)>>3396932
2977734	embplant_mt	sdh3	sdh3>>12143400	sdh3>>12143400	sdh3(11-162,embplant_mt)>>12143400
331260	embplant_pt	rpl2	rpl2>>12171600	rpl2>>12171600	rpl2(1-75,embplant_pt)>>12171600
3396932	embplant_pt	ycf2	ycf2>>12137166	ycf2>>12137166	ycf2(1-114,embplant_pt)>>12137166
3602876	embplant_pt	rpoC1	rpoC1>>12655538	rpoC1>>12655538	rpoC1(1-375,embplant_pt)>>12655538
782498	embplant_pt	psaA	psaA>>12662718	psaA>>12662718	psaA(1-216,embplant_pt)>>12662718
