EDGE	database	loci	loci_gene_sequential	loci_sequential	details
12895154	embplant_mt	ND2,nad2	nad2>>ND2	nad2>>ND2	nad2(4395-4555,embplant_mt)>>ND2(4395-4555,embplant_mt)
12900446	embplant_mt	rps3,rps4	rps4>>rps3	rps4>>rps3	rps4(2086-3099,embplant_mt)>>rps3(3568-3641,embplant_mt)
12900566	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16>>rrnS>>rrn16	rrnS>>rrn16>>rrnS>>rrn16	rrnS(139-680,embplant_mt)>>rrn16(307-568,embplant_pt)>>rrnS(791-2052,embplant_mt)>>rrn16(938-1796,embplant_pt)
12901036	embplant_mt	nad4	nad4	nad4	nad4(440-881,embplant_mt)
12923466	embplant_mt	matR	matR	matR	matR(1-1289,embplant_mt)
12931156	embplant_mt	cob	cob	cob	cob(282-1445,embplant_mt)
12960160	embplant_mt;embplant_pt	rps13;rrn23	rrn23>>rps13	rrn23>>rps13	rrn23(1-75,embplant_pt)>>rps13(371-721,embplant_mt)
12965958	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>13491100	ndhB>>ycf15>>ycf2>>13491100	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>13491100
12970724	embplant_pt	rbcL	rbcL>>13679712	rbcL>>13679712	rbcL(1-289,embplant_pt)>>13679712
12974126	embplant_mt	atp6	atp6>>13691202	atp6>>13691202	atp6(447-1210,embplant_mt)>>13691202
12977770	embplant_pt	rps4	rps4>>13675820	rps4>>13675820	rps4(1283-1451,embplant_pt)>>13675820
12979050	embplant_mt;embplant_pt	atp1,ccmFC,ccmFc;atpA	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC	atp1>>atpA>>ccmFc>>ccmFC>>ccmFc>>ccmFC	atp1(228-1744,embplant_mt)>>atpA(1039-1469,embplant_pt)>>ccmFc(4118-4884,embplant_mt)>>ccmFC(4118-4884,embplant_mt)>>ccmFc(5831-6379,embplant_mt)>>ccmFC(5834-6378,embplant_mt)
12979210	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3>>3190292	ycf2>>sdh3>>3190292	ycf2(6-185,embplant_pt)>>sdh3(1338-1540,embplant_mt)>>3190292
12985948	embplant_mt	rps14	rps14	rps14	rps14(2031-2300,embplant_mt)
12987352	embplant_pt	psaB	psaB>>13675872	psaB>>13675872	psaB(1536-1607,embplant_pt)>>13675872
12988110	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
13004756	embplant_mt	ND5,nad5	nad5>>ND5	nad5>>ND5	nad5(2424-2831,embplant_mt)>>ND5(2424-2831,embplant_mt)
13010956	embplant_mt	ND5,nad1,nad5	nad1>>nad5>>ND5	nad1>>nad5>>ND5	nad1(499-583,embplant_mt)>>nad5(710-939,embplant_mt)>>ND5(710-940,embplant_mt)
13034954	embplant_pt	ycf2	ycf2>>13491100	ycf2>>13491100	ycf2(1-587,embplant_pt)>>13491100
13049624	embplant_mt;embplant_pt	nad9;rps12_2	rps12_2>>nad9>>13691204	rps12_2>>nad9>>13691204	rps12_2(4-75,embplant_pt)>>nad9(3375-3947,embplant_mt)>>13691204
13055378	embplant_pt	ycf1	ycf1>>13494248	ycf1>>13494248	ycf1(2-1509,embplant_pt)>>13494248
13073712	embplant_mt;embplant_pt	rrnL;rrn23	rrnL>>rrn23	rrnL>>rrn23	rrnL(1-1814,embplant_mt)>>rrn23(578-1643,embplant_pt)
13124032	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>13486730	rrn5>>rrn4.5>>rrn23>>rrnL>>13486730	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>13486730
13128312	embplant_mt;embplant_pt	rrnL;rrn16	rrnL>>rrn16	rrnL>>rrn16	rrnL(270-634,embplant_mt)>>rrn16(1845-2117,embplant_pt)
13147240	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>13675872	psbZ>>rps14>>psaB>>13675872	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>13675872
13164622	embplant_mt	rrn5	rrn5>>12900566	rrn5>>12900566	rrn5(383-498,embplant_mt)>>12900566
13164680	embplant_mt	ccmFN,ccmFn	ccmFn>>ccmFN	ccmFn>>ccmFN	ccmFn(2144-3871,embplant_mt)>>ccmFN(2144-3841,embplant_mt)
13178478	embplant_pt	ndhB	ndhB>>13492648	ndhB>>13492648	ndhB(245-661,embplant_pt)>>13492648
13196766	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>13678660	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>13678660	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>13678660
13284944	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13679712	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13679712	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>13679712
13450724	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>1205240	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>1205240	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>1205240
13460602	embplant_pt	ndhF	ndhF>>13450724	ndhF>>13450724	ndhF(95-480,embplant_pt)>>13450724
13462488	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>13679314	rrn23>>rrnL>>13679314	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>13679314
13475574	embplant_pt	rps12_2	rps12_2>>13675000	rps12_2>>13675000	rps12_2(1-616,embplant_pt)>>13675000
13479238	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>13675874	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>13675874	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>13675874
13481628	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>13679314	rps12_2>>rrn16>>rrnS>>13679314	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>13679314
13486730	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>13124032	rrn23>>rrnL>>13124032	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>13124032
13491100	embplant_pt	ycf2	ycf2>>13034954	ycf2>>13034954	ycf2(3-787,embplant_pt)>>13034954
13492648	embplant_pt	ndhB	ndhB>>13178478	ndhB>>13178478	ndhB(1-803,embplant_pt)>>13178478
13494248	embplant_pt	ycf1	ycf1>>13055378	ycf1>>13055378	ycf1(377-1131,embplant_pt)>>13055378
13551600	embplant_pt	ycf2	ycf2>>13679230	ycf2>>13679230	ycf2(268-5187,embplant_pt)>>13679230
13551602	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
13673570	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>13479238	rpoC1>>rpoC2>>13479238	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>13479238
13674998	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>13675820	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>13675820	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>13675820
13675000	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>13475574	rps7>>rps12_2>>13475574	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>13475574
13675168	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>13675170	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>13675170	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>13675170
13675170	embplant_pt	psbC,psbZ	psbZ>>psbC>>13675168	psbZ>>psbC>>13675168	psbZ(1-144,embplant_pt)>>psbC(779-902,embplant_pt)>>13675168
13675524	embplant_mt	atp9	atp9>>12982612	atp9>>12982612	atp9(2085-2245,embplant_mt)>>12982612
13675820	embplant_pt	rps4	rps4>>13674998	rps4>>13674998	rps4(15-512,embplant_pt)>>13674998
13675872	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>13147240	psaA>>psaB>>psaA>>13147240	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>13147240
13675874	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>13196766	rpl23>>rpl2>>13196766	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>13196766
13678660	embplant_pt	psbB	psbB>>13284944	psbB>>13284944	psbB(30-1465,embplant_pt)>>13284944
13679086	embplant_pt	psaA,ycf3	ycf3>>psaA>>13675872	ycf3>>psaA>>13675872	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>13675872
13679230	embplant_pt	ycf2	ycf2>>13551600	ycf2>>13551600	ycf2(1-419,embplant_pt)>>13551600
13679314	embplant_pt	rrn23	rrn23>>13462488	rrn23>>13462488	rrn23(1578-1766,embplant_pt)>>13462488
13679660	embplant_pt	rbcL	rbcL>>13674998	rbcL>>13674998	rbcL(1-1205,embplant_pt)>>13674998
13691202	embplant_mt	cox1	cox1>>12252508	cox1>>12252508	cox1(3249-5783,embplant_mt)>>12252508
13691204	embplant_mt	cox2	cox2	cox2	cox2(179-931,embplant_mt)
13700034	embplant_mt	ND2,nad2	nad2>>ND2	nad2>>ND2	nad2(2874-3129,embplant_mt)>>ND2(2877-3124,embplant_mt)
2257442	embplant_pt	ndhB	ndhB	ndhB	ndhB(1-370,embplant_pt)
2560978	embplant_mt	nad7	nad7	nad7	nad7(1008-1076,embplant_mt)
3190292	embplant_mt	sdh3	sdh3>>12815632	sdh3>>12815632	sdh3(11-162,embplant_mt)>>12815632
