EDGE	database	loci	loci_gene_sequential	loci_sequential	details
8461188	embplant_mt;embplant_pt	ND2,atp4,atp6,nad2,nad4L,nad6;ndhB	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>8989880	ndhB>>nad4L>>atp4>>nad2>>ND2>>nad2>>ND2>>nad2>>ND2>>nad6>>atp6>>8989880	ndhB(1-75,embplant_pt)>>nad4L(6641-6943,embplant_mt)>>atp4(7140-7685,embplant_mt)>>nad2(23679-23839,embplant_mt)>>ND2(23679-23839,embplant_mt)>>nad2(25257-25829,embplant_mt)>>ND2(25257-25829,embplant_mt)>>nad2(27281-27469,embplant_mt)>>ND2(27281-27465,embplant_mt)>>nad6(39561-40178,embplant_mt)>>atp6(41376-42139,embplant_mt)>>8989880
8467236	embplant_mt;embplant_pt	ccmFN,ccmFn;ndhB	ccmFn>>ccmFN>>ndhB>>8801784	ccmFn>>ccmFN>>ndhB>>8801784	ccmFn(2126-3853,embplant_mt)>>ccmFN(2126-3823,embplant_mt)>>ndhB(12862-13231,embplant_pt)>>8801784
8480852	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>8794738	rrn5>>rrn4.5>>rrn23>>rrnL>>8794738	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>8794738
8484276	embplant_mt;embplant_pt	ND2,nad2,rrnL;rrn16,rrn23,ycf2	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>8976654	ycf2>>nad2>>ND2>>nad2>>ND2>>rrnL>>rrn23>>rrnL>>rrn16>>8976654	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)>>rrnL(11715-13125,embplant_mt)>>rrn23(11886-12951,embplant_pt)>>rrnL(13230-15100,embplant_mt)>>rrn16(16311-16583,embplant_pt)>>8976654
8499264	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>8973386	psbZ>>rps14>>psaB>>8973386	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>8973386
8522636	embplant_pt	ndhB	ndhB>>8801784	ndhB>>8801784	ndhB(245-661,embplant_pt)>>8801784
8538532	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>8976654	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>8976654	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>8976654
8609942	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>8977672	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>8977672	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>8977672
8761636	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>768290	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>768290	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>768290
8770502	embplant_pt	ndhF	ndhF>>8761636	ndhF>>8761636	ndhF(95-480,embplant_pt)>>8761636
8770762	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>8977362	rrn23>>rrnL>>8977362	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>8977362
8785704	embplant_pt	rps12_2	rps12_2>>8972562	rps12_2>>8972562	rps12_2(1-616,embplant_pt)>>8972562
8789486	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>8973388	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>8973388	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>8973388
8791876	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>8977362	rps12_2>>rrn16>>rrnS>>8977362	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>8977362
8794738	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>8480852	rrn23>>rrnL>>8480852	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>8480852
8800608	embplant_pt	ycf2	ycf2>>8408690	ycf2>>8408690	ycf2(3-787,embplant_pt)>>8408690
8801784	embplant_pt	ndhB	ndhB>>8522636	ndhB>>8522636	ndhB(1-803,embplant_pt)>>8522636
8803256	embplant_pt	ycf1	ycf1>>8366116	ycf1>>8366116	ycf1(377-1131,embplant_pt)>>8366116
8853828	embplant_pt	ycf2	ycf2>>8977294	ycf2>>8977294	ycf2(268-5187,embplant_pt)>>8977294
8853830	embplant_mt	ccmB,ccmC	ccmC>>ccmB	ccmC>>ccmB	ccmC(201-919,embplant_mt)>>ccmB(7015-7643,embplant_mt)
8971506	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>8789486	rpoC1>>rpoC2>>8789486	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>8789486
8972560	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>8973712	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>8973712	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>8973712
8972562	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>8785704	rps7>>rps12_2>>8785704	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>8785704
8973056	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>8973058	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>8973058	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>8973058
8973058	embplant_pt	psbC,psbZ	psbZ>>psbC>>8973056	psbZ>>psbC>>8973056	psbZ(1-144,embplant_pt)>>psbC(779-902,embplant_pt)>>8973056
8973386	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>8499264	psaA>>psaB>>psaA>>8499264	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>8499264
8973388	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>8538532	rpl23>>rpl2>>8538532	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>8538532
8973438	embplant_mt;embplant_pt	atp9;rpoC1	rpoC1>>atp9>>8295498	rpoC1>>atp9>>8295498	rpoC1(125-901,embplant_pt)>>atp9(8616-8776,embplant_mt)>>8295498
8973712	embplant_pt	rps4	rps4>>8972560	rps4>>8972560	rps4(15-512,embplant_pt)>>8972560
8976654	embplant_pt	psbB	psbB>>8609942	psbB>>8609942	psbB(30-1465,embplant_pt)>>8609942
8976714	embplant_pt	psaA,ycf3	ycf3>>psaA>>8973386	ycf3>>psaA>>8973386	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>8973386
8977294	embplant_pt	ycf2	ycf2>>8853828	ycf2>>8853828	ycf2(1-419,embplant_pt)>>8853828
8977362	embplant_pt	rrn23	rrn23>>8770762	rrn23>>8770762	rrn23(1578-1766,embplant_pt)>>8770762
8977668	embplant_pt	rbcL	rbcL>>8972560	rbcL>>8972560	rbcL(1-1205,embplant_pt)>>8972560
8989880	embplant_mt	cox1	cox1>>7816696	cox1>>7816696	cox1(3249-5783,embplant_mt)>>7816696
8989882	embplant_mt	cox2	cox2>>471874	cox2>>471874	cox2(179-3257,embplant_mt)>>471874
