EDGE	database	loci	loci_gene_sequential	loci_sequential	details
52810	embplant_pt	ycf2	ycf2>>55102	ycf2>>55102	ycf2(1-168,embplant_pt)>>55102
52974	embplant_pt	rrn23	rrn23>>55722	rrn23>>55722	rrn23(361-435,embplant_pt)>>55722
53196	embplant_pt	rpoC2	rpoC2>>55662	rpoC2>>55662	rpoC2(1-300,embplant_pt)>>55662
53224	embplant_pt	psbC	psbC	psbC	psbC(1-124,embplant_pt)
53308	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16	rrnS>>rrn16	rrnS(105-951,embplant_mt)>>rrn16(252-884,embplant_pt)
53336	embplant_pt	ycf2	ycf2	ycf2	ycf2(1-75,embplant_pt)
53812	embplant_pt	rpl2	rpl2>>55178	rpl2>>55178	rpl2(85-159,embplant_pt)>>55178
53838	embplant_pt	ycf3	ycf3>>55728	ycf3>>55728	ycf3(31-175,embplant_pt)>>55728
53878	embplant_pt	rbcL	rbcL>>55764	rbcL>>55764	rbcL(1-609,embplant_pt)>>55764
54342	embplant_pt	rpoC1	rpoC1>>55546	rpoC1>>55546	rpoC1(6-383,embplant_pt)>>55546
54378	embplant_pt	psaA	psaA>>55782	psaA>>55782	psaA(1-291,embplant_pt)>>55782
54462	embplant_pt	psbC	psbC>>55028	psbC>>55028	psbC(1-124,embplant_pt)>>55028
54848	embplant_pt	ycf2	ycf2>>14518	ycf2>>14518	ycf2(1-287,embplant_pt)>>14518
54886	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>55758	ndhB>>ycf15>>ycf2>>55758	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>55758
54912	embplant_pt	ycf1	ycf1>>55788	ycf1>>55788	ycf1(2-1509,embplant_pt)>>55788
54916	embplant_pt	rps4	rps4>>54978	rps4>>54978	rps4(1283-1451,embplant_pt)>>54978
54920	embplant_pt	ycf2	ycf2	ycf2	ycf2(6-185,embplant_pt)
54954	embplant_pt	rpl23	rpl23>>53812	rpl23>>53812	rpl23(136-417,embplant_pt)>>53812
54956	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-309,embplant_pt)
54978	embplant_pt	rps4	rps4>>51612	rps4>>51612	rps4(15-230,embplant_pt)>>51612
55028	embplant_pt	psbZ	psbZ>>55564	psbZ>>55564	psbZ(88-231,embplant_pt)>>55564
55062	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>55668	atpB>>atpE>>ndhC>>ndhK>>55668	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>55668
55102	embplant_pt	ycf2	ycf2>>55758	ycf2>>55758	ycf2(1-587,embplant_pt)>>55758
55122	embplant_pt	rpl2	rpl2>>55178	rpl2>>55178	rpl2(95-458,embplant_pt)>>55178
55174	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>55722	rrn5>>rrn4.5>>rrn23>>rrnL>>55722	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>55722
55178	embplant_pt	rpl2	rpl2>>53812	rpl2>>53812	rpl2(1-1200,embplant_pt)>>53812
55206	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>55624	rps7>>rps12_2>>55624	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>55624
55234	embplant_pt	ndhB	ndhB>>55770	ndhB>>55770	ndhB(245-661,embplant_pt)>>55770
55270	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>14248	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>14248	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>14248
55282	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>55576	rpoC1>>rpoB>>petN>>psbM>>55576	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>55576
55326	embplant_pt	psaA	psaA>>3410	psaA>>3410	psaA(568-772,embplant_pt)>>3410
55362	embplant_pt	infA,petB,petD,psbB,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>psbB>>14880	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>psbB>>14880	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>psbB(10101-10505,embplant_pt)>>14880
55434	embplant_pt	rpoC2	rpoC2>>55710	rpoC2>>55710	rpoC2(3-302,embplant_pt)>>55710
55460	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>54912	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>54912	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15638,embplant_pt)>>54912
55478	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>55674	rrn23>>rrnL>>55674	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>55674
55528	embplant_pt	ndhF	ndhF>>55460	ndhF>>55460	ndhF(95-480,embplant_pt)>>55460
55546	embplant_pt	rpoC1	rpoC1>>55282	rpoC1>>55282	rpoC1(1-1301,embplant_pt)>>55282
55564	embplant_pt	psaA,psaB,psbZ,rps14	psaA>>psaB>>psaA>>rps14>>psbZ>>55028	psaA>>psaB>>psaA>>rps14>>psbZ>>55028	psaA(1-68,embplant_pt)>>psaB(94-2298,embplant_pt)>>psaA(857-998,embplant_pt)>>rps14(2421-2723,embplant_pt)>>psbZ(3428-3547,embplant_pt)>>55028
55576	embplant_pt	psbC,psbD	psbD>>psbC>>54462	psbD>>psbC>>54462	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>54462
55624	embplant_pt	rps12_2	rps12_2>>55206	rps12_2>>55206	rps12_2(1-616,embplant_pt)>>55206
55662	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>55122	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>55122	rpoC2(1-2916,embplant_pt)>>rps2(3143-3848,embplant_pt)>>atpI(4085-4828,embplant_pt)>>atpH(5914-6159,embplant_pt)>>atpF(6545-7814,embplant_pt)>>atpA(7879-9402,embplant_pt)>>psbI(11537-11647,embplant_pt)>>psbK(12038-12223,embplant_pt)>>rps16(13326-14472,embplant_pt)>>matK(16045-17490,embplant_pt)>>psbA(18135-19193,embplant_pt)>>55122
55668	embplant_pt	ndhJ	ndhJ>>55062	ndhJ>>55062	ndhJ(1-467,embplant_pt)>>55062
55674	embplant_pt	rrn23	rrn23>>55200	rrn23>>55200	rrn23(1-189,embplant_pt)>>55200
55686	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>53916	rps12_2>>rrn16>>rrnS>>53916	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>53916
55710	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>54342	rpoC2>>rpoC1>>54342	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>54342
55716	embplant_pt	psbB	psbB>>14880	psbB>>14880	psbB(1-907,embplant_pt)>>14880
55722	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>55174	rrn23>>rrnL>>55174	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>55174
55728	embplant_pt	ycf3	ycf3>>53838	ycf3>>53838	ycf3(37-1776,embplant_pt)>>53838
55746	embplant_pt	psaA	psaA>>3452	psaA>>3452	psaA(1-405,embplant_pt)>>3452
55758	embplant_pt	ycf2	ycf2>>55102	ycf2>>55102	ycf2(3-787,embplant_pt)>>55102
55764	embplant_pt	rbcL	rbcL>>55062	rbcL>>55062	rbcL(1-214,embplant_pt)>>55062
55770	embplant_pt	ndhB	ndhB>>55234	ndhB>>55234	ndhB(1-803,embplant_pt)>>55234
55776	embplant_pt	rbcL	rbcL>>53878	rbcL>>53878	rbcL(782-1527,embplant_pt)>>53878
55782	embplant_pt	psaA	psaA>>54378	psaA>>54378	psaA(1-1195,embplant_pt)>>54378
55788	embplant_pt	ycf1	ycf1>>54912	ycf1>>54912	ycf1(377-1131,embplant_pt)>>54912
55790	embplant_pt	ycf2	ycf2>>14518	ycf2>>14518	ycf2(268-5187,embplant_pt)>>14518
55792	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-611,embplant_mt)
6980	embplant_pt	ndhB	ndhB>>55770	ndhB>>55770	ndhB(271-345,embplant_pt)>>55770
8486	embplant_pt	ycf3	ycf3	ycf3	ycf3(31-182,embplant_pt)
8806	embplant_pt	rps4	rps4>>54978	rps4>>54978	rps4(1-312,embplant_pt)>>54978
9416	embplant_pt	psaA,rpl2	rpl2>>psaA>>55564	rpl2>>psaA>>55564	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>55564
