EDGE	database	loci	loci_gene_sequential	loci_sequential	details
5902230	embplant_pt	psaB	psaB>>6395828	psaB>>6395828	psaB(1900-1971,embplant_pt)>>6395828
5902622	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
5903838	embplant_pt	ycf3	ycf3	ycf3	ycf3(31-182,embplant_pt)
5925214	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(1-91,embplant_pt)
5928758	embplant_pt	ycf2	ycf2>>6243734	ycf2>>6243734	ycf2(1-587,embplant_pt)>>6243734
5937492	embplant_mt;embplant_pt	nad9;rps12_2	rps12_2>>nad9	rps12_2>>nad9	rps12_2(4-75,embplant_pt)>>nad9(3375-3947,embplant_mt)
5984920	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>6239916	rrn5>>rrn4.5>>rrn23>>rrnL>>6239916	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>6239916
5987578	embplant_mt;embplant_pt	rrnL;rrn16	rrnL>>rrn16	rrnL>>rrn16	rrnL(1-999,embplant_mt)>>rrn16(2210-2482,embplant_pt)
6006896	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3	ycf2>>sdh3	ycf2(6-185,embplant_pt)>>sdh3(1338-1617,embplant_mt)
6014738	embplant_pt	ndhB	ndhB>>6245304	ndhB>>6245304	ndhB(245-661,embplant_pt)>>6245304
6023796	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>6398900	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>6398900	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>6398900
6073856	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>6399798	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>6399798	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>6399798
6211374	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>540030	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>540030	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>540030
6218704	embplant_pt	ndhF	ndhF>>6211374	ndhF>>6211374	ndhF(95-480,embplant_pt)>>6211374
6219128	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>6399556	rrn23>>rrnL>>6399556	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>6399556
6230294	embplant_pt	rps12_2	rps12_2>>6394922	rps12_2>>6394922	rps12_2(1-616,embplant_pt)>>6394922
6232790	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>6395830	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>6395830	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>6395830
6237358	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>6399556	rps12_2>>rrn16>>rrnS>>6399556	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>6399556
6239916	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>5984920	rrn23>>rrnL>>5984920	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>5984920
6243734	embplant_pt	ycf2	ycf2>>5928758	ycf2>>5928758	ycf2(3-787,embplant_pt)>>5928758
6245304	embplant_pt	ndhB	ndhB>>6014738	ndhB>>6014738	ndhB(1-803,embplant_pt)>>6014738
6247654	embplant_pt	ycf1	ycf1>>5896828	ycf1>>5896828	ycf1(377-1131,embplant_pt)>>5896828
6291214	embplant_pt	ycf2	ycf2>>6399298	ycf2>>6399298	ycf2(268-5187,embplant_pt)>>6399298
6291216	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
6393998	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>6232790	rpoC1>>rpoC2>>6232790	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>6232790
6394920	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>6395976	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>6395976	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>6395976
6394922	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>6230294	rps7>>rps12_2>>6230294	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>6230294
6395530	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>6395532	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>6395532	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>6395532
6395532	embplant_pt	psaB,psbC,psbZ,rps14	psaB>>rps14>>psbZ>>psbC>>6395530	psaB>>rps14>>psbZ>>psbC>>6395530	psaB(1-204,embplant_pt)>>rps14(327-629,embplant_pt)>>psbZ(1334-1522,embplant_pt)>>psbC(2157-2280,embplant_pt)>>6395530
6395828	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>6395532	psaA>>psaB>>psaA>>6395532	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>6395532
6395830	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>6023796	rpl23>>rpl2>>6023796	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>6023796
6395976	embplant_pt	rps4	rps4>>5897134	rps4>>5897134	rps4(2775-3272,embplant_pt)>>5897134
6398900	embplant_pt	psbB	psbB>>6073856	psbB>>6073856	psbB(30-1465,embplant_pt)>>6073856
6398928	embplant_pt	psaA,ycf3	ycf3>>psaA>>6395828	ycf3>>psaA>>6395828	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>6395828
6399298	embplant_pt	ycf2	ycf2>>6291214	ycf2>>6291214	ycf2(1-419,embplant_pt)>>6291214
6399556	embplant_pt	rrn23	rrn23>>6219128	rrn23>>6219128	rrn23(1578-1766,embplant_pt)>>6219128
6399834	embplant_pt	rbcL	rbcL>>6394920	rbcL>>6394920	rbcL(1-1205,embplant_pt)>>6394920
653760	embplant_mt	rrn5	rrn5>>405708	rrn5>>405708	rrn5(891-1006,embplant_mt)>>405708
