EDGE	database	loci	loci_gene_sequential	loci_sequential	details
51864	embplant_pt	rpl2	rpl2>>53246	rpl2>>53246	rpl2(85-159,embplant_pt)>>53246
51890	embplant_pt	ycf3	ycf3>>53784	ycf3>>53784	ycf3(31-175,embplant_pt)>>53784
51930	embplant_pt	rbcL	rbcL>>53826	rbcL>>53826	rbcL(1-609,embplant_pt)>>53826
52346	embplant_mt	nad3,rps12,sdh3	sdh3>>nad3>>rps12	sdh3>>nad3>>rps12	sdh3(1-174,embplant_mt)>>nad3(767-1123,embplant_mt)>>rps12(1172-1549,embplant_mt)
52394	embplant_pt	rpoC1	rpoC1>>53608	rpoC1>>53608	rpoC1(6-383,embplant_pt)>>53608
52432	embplant_pt	psaA	psaA>>53844	psaA>>53844	psaA(1-291,embplant_pt)>>53844
52518	embplant_pt	psbC	psbC>>53086	psbC>>53086	psbC(1-124,embplant_pt)>>53086
52606	embplant_pt	ycf3	ycf3>>13590	ycf3>>13590	ycf3(5376-5527,embplant_pt)>>13590
52740	embplant_pt	rrn23	rrn23>>53748	rrn23>>53748	rrn23(678-752,embplant_pt)>>53748
52912	embplant_pt	ycf2	ycf2>>13916	ycf2>>13916	ycf2(1-287,embplant_pt)>>13916
52942	embplant_pt	psbC	psbC	psbC	psbC(1-124,embplant_pt)
52950	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>53808	ndhB>>ycf15>>ycf2>>53808	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>53808
52980	embplant_pt	rps4	rps4>>53042	rps4>>53042	rps4(1283-1451,embplant_pt)>>53042
52984	embplant_mt;embplant_pt	sdh3;ycf2	ycf2>>sdh3>>53240	ycf2>>sdh3>>53240	ycf2(6-185,embplant_pt)>>sdh3(1338-1540,embplant_mt)>>53240
53018	embplant_pt	rpl23	rpl23>>51864	rpl23>>51864	rpl23(136-417,embplant_pt)>>51864
53020	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
53042	embplant_pt	rps4	rps4>>49620	rps4>>49620	rps4(15-230,embplant_pt)>>49620
53086	embplant_pt	psbZ	psbZ>>53632	psbZ>>53632	psbZ(88-231,embplant_pt)>>53632
53094	embplant_mt;embplant_pt	ND2,nad2;ycf2	ycf2>>nad2>>ND2>>nad2>>ND2	ycf2>>nad2>>ND2>>nad2>>ND2	ycf2(1-75,embplant_pt)>>nad2(6256-6677,embplant_mt)>>ND2(6259-6648,embplant_mt)>>nad2(7856-8008,embplant_mt)>>ND2(7856-8008,embplant_mt)
53122	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>53730	atpB>>atpE>>ndhC>>ndhK>>53730	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>53730
53140	embplant_pt	rps12_2	rps12_2	rps12_2	rps12_2(1-91,embplant_pt)
53146	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn23>>rrnL>>rrn4.5>>rrn5>>53850	rrn23>>rrnL>>rrn4.5>>rrn5>>53850	rrn23(1-733,embplant_pt)>>rrnL(183-702,embplant_mt)>>rrn4.5(834-935,embplant_pt)>>rrn5(1160-1280,embplant_pt)>>53850
53170	embplant_pt	ycf2	ycf2>>53808	ycf2>>53808	ycf2(1-587,embplant_pt)>>53808
53190	embplant_pt	rpl2	rpl2>>53246	rpl2>>53246	rpl2(95-458,embplant_pt)>>53246
53240	embplant_mt	sdh3	sdh3	sdh3	sdh3(1-152,embplant_mt)
53246	embplant_pt	rpl2	rpl2>>51864	rpl2>>51864	rpl2(1-1200,embplant_pt)>>51864
53254	embplant_mt;embplant_pt	rrnL;rrn16	rrnL>>rrn16	rrnL>>rrn16	rrnL(113-477,embplant_mt)>>rrn16(1688-1960,embplant_pt)
53290	embplant_pt	ndhB	ndhB>>53832	ndhB>>53832	ndhB(245-661,embplant_pt)>>53832
53296	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>53424	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>53424	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>53424
53326	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13652	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>13652	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>13652
53344	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>53638	rpoC1>>rpoB>>petN>>psbM>>53638	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>53638
53388	embplant_pt	psaA	psaA>>3292	psaA>>3292	psaA(568-772,embplant_pt)>>3292
53424	embplant_pt	psbB	psbB>>14248	psbB>>14248	psbB(30-434,embplant_pt)>>14248
53490	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>53850	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>53850	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-17073,embplant_pt)>>53850
53520	embplant_pt	rpoC2	rpoC2>>53772	rpoC2>>53772	rpoC2(3-302,embplant_pt)>>53772
53540	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>53736	rrn23>>rrnL>>53736	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>53736
53590	embplant_pt	ndhF	ndhF>>53490	ndhF>>53490	ndhF(95-480,embplant_pt)>>53490
53608	embplant_pt	rpoC1	rpoC1>>53344	rpoC1>>53344	rpoC1(1-1301,embplant_pt)>>53344
53632	embplant_pt	psaA,psaB,psbZ,rps14	psaA>>psaB>>psaA>>rps14>>psbZ>>53086	psaA>>psaB>>psaA>>rps14>>psbZ>>53086	psaA(1-68,embplant_pt)>>psaB(94-2298,embplant_pt)>>psaA(857-998,embplant_pt)>>rps14(2421-2723,embplant_pt)>>psbZ(3428-3547,embplant_pt)>>53086
53638	embplant_pt	psbC,psbD	psbD>>psbC>>52518	psbD>>psbC>>52518	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>52518
53686	embplant_pt	rps12_2,rps7	rps12_2>>rps7>>4966	rps12_2>>rps7>>4966	rps12_2(1-645,embplant_pt)>>rps7(699-1166,embplant_pt)>>4966
53692	embplant_pt	rpoC2	rpoC2>>53724	rpoC2>>53724	rpoC2(1-888,embplant_pt)>>53724
53724	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>53190	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>53190	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>53190
53730	embplant_pt	ndhJ	ndhJ>>53122	ndhJ>>53122	ndhJ(1-467,embplant_pt)>>53122
53736	embplant_pt	rrn23	rrn23>>53262	rrn23>>53262	rrn23(1-189,embplant_pt)>>53262
53748	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>53146	rrn23>>rrnL>>53146	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>53146
53772	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>52394	rpoC2>>rpoC1>>52394	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>52394
53778	embplant_pt	psbB	psbB>>14248	psbB>>14248	psbB(1-907,embplant_pt)>>14248
53784	embplant_pt	ycf3	ycf3>>51890	ycf3>>51890	ycf3(37-1776,embplant_pt)>>51890
53802	embplant_pt	psaA	psaA>>3332	psaA>>3332	psaA(1-405,embplant_pt)>>3332
53808	embplant_pt	ycf2	ycf2>>53170	ycf2>>53170	ycf2(3-787,embplant_pt)>>53170
53820	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>51970	rps12_2>>rrn16>>rrnS>>51970	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>51970
53826	embplant_pt	rbcL	rbcL>>53122	rbcL>>53122	rbcL(1-214,embplant_pt)>>53122
53832	embplant_pt	ndhB	ndhB>>53290	ndhB>>53290	ndhB(1-803,embplant_pt)>>53290
53838	embplant_pt	rbcL	rbcL>>51930	rbcL>>51930	rbcL(782-1527,embplant_pt)>>51930
53844	embplant_pt	psaA	psaA>>52432	psaA>>52432	psaA(1-1195,embplant_pt)>>52432
53850	embplant_pt	ycf1	ycf1>>53146	ycf1>>53146	ycf1(20-774,embplant_pt)>>53146
53852	embplant_pt	ycf2	ycf2>>13916	ycf2>>13916	ycf2(268-5187,embplant_pt)>>13916
53854	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
768	embplant_pt	psbZ	psbZ>>53086	psbZ>>53086	psbZ(189-308,embplant_pt)>>53086
8518	embplant_pt	rps4	rps4>>53042	rps4>>53042	rps4(1-312,embplant_pt)>>53042
9112	embplant_pt	psaA,rpl2	rpl2>>psaA>>53632	rpl2>>psaA>>53632	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>53632
