EDGE	database	loci	loci_gene_sequential	loci_sequential	details
8163478	embplant_pt	ycf2	ycf2>>8284146	ycf2>>8284146	ycf2(268-5187,embplant_pt)>>8284146
8163480	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
8278510	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>8099916	rpoC1>>rpoC2>>8099916	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>8099916
8279522	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>8280638	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>8280638	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>8280638
8279524	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>8096694	rps7>>rps12_2>>8096694	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>8096694
8280034	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>8280036	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>8280036	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>8280036
8280036	embplant_pt	psaB,psbC,psbZ,rps14	psaB>>rps14>>psbZ>>psbC>>8280034	psaB>>rps14>>psbZ>>psbC>>8280034	psaB(1-204,embplant_pt)>>rps14(327-629,embplant_pt)>>psbZ(1334-1522,embplant_pt)>>psbC(2157-2280,embplant_pt)>>8280034
8280338	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>8280036	psaA>>psaB>>psaA>>8280036	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>8280036
8280340	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>7852710	rpl23>>rpl2>>7852710	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>7852710
8280638	embplant_pt	rps4	rps4>>8279522	rps4>>8279522	rps4(15-512,embplant_pt)>>8279522
8283540	embplant_pt	psbB	psbB>>7928452	psbB>>7928452	psbB(30-1465,embplant_pt)>>7928452
8283594	embplant_pt	psaA,ycf3	ycf3>>psaA>>8280338	ycf3>>psaA>>8280338	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>8280338
8284146	embplant_pt	ycf2	ycf2>>8163478	ycf2>>8163478	ycf2(1-419,embplant_pt)>>8163478
8284210	embplant_pt	rrn23	rrn23>>8082428	rrn23>>8082428	rrn23(1578-1766,embplant_pt)>>8082428
8284524	embplant_pt	rbcL	rbcL>>8279522	rbcL>>8279522	rbcL(1-1205,embplant_pt)>>8279522
