EDGE	database	loci	loci_gene_sequential	loci_sequential	details
14972390	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>15328756	rrn5>>rrn4.5>>rrn23>>rrnL>>15328756	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>15328756
14976698	embplant_mt;embplant_pt	rrnL;rrn16,rrn23	rrnL>>rrn23>>rrnL>>rrn16	rrnL>>rrn23>>rrnL>>rrn16	rrnL(3166-4576,embplant_mt)>>rrn23(3337-4402,embplant_pt)>>rrnL(4681-6551,embplant_mt)>>rrn16(7762-8034,embplant_pt)
14991916	embplant_mt;embplant_pt	rps13;rrn23	rrn23>>rps13	rrn23>>rps13	rrn23(1-75,embplant_pt)>>rps13(371-721,embplant_mt)
14996080	embplant_pt	psaB,psbZ,rps14	psbZ>>rps14>>psaB>>15602432	psbZ>>rps14>>psaB>>15602432	psbZ(1-120,embplant_pt)>>rps14(825-1127,embplant_pt)>>psaB(1250-1453,embplant_pt)>>15602432
15027544	embplant_pt	ndhB	ndhB>>15335650	ndhB>>15335650	ndhB(245-661,embplant_pt)>>15335650
15045480	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>15617400	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>15617400	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>15617400
15135446	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>15618382	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>15618382	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>15618382
15295216	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>15337132	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>15337132	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-17073,embplant_pt)>>15337132
15303598	embplant_pt	ndhF	ndhF>>15295216	ndhF>>15295216	ndhF(95-480,embplant_pt)>>15295216
15305330	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>15617970	rrn23>>rrnL>>15617970	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>15617970
15318648	embplant_pt	rps12_2	rps12_2>>15601510	rps12_2>>15601510	rps12_2(1-616,embplant_pt)>>15601510
15320012	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>15602434	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>15602434	rpoC2(1-2103,embplant_pt)>>rps2(2330-3035,embplant_pt)>>atpI(3272-4015,embplant_pt)>>atpH(5101-5346,embplant_pt)>>atpF(5732-7001,embplant_pt)>>atpA(7066-8589,embplant_pt)>>psbI(10724-10834,embplant_pt)>>psbK(11225-11410,embplant_pt)>>rps16(12513-13659,embplant_pt)>>matK(15232-16677,embplant_pt)>>psbA(17322-18380,embplant_pt)>>15602434
15323926	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>15617970	rps12_2>>rrn16>>rrnS>>15617970	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>15617970
15328756	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>14972390	rrn23>>rrnL>>14972390	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>14972390
15333848	embplant_pt	ycf2	ycf2>>14880314	ycf2>>14880314	ycf2(3-787,embplant_pt)>>14880314
15335650	embplant_pt	ndhB	ndhB>>15027544	ndhB>>15027544	ndhB(1-803,embplant_pt)>>15027544
15337132	embplant_pt	ycf1	ycf1>>15295216	ycf1>>15295216	ycf1(377-1131,embplant_pt)>>15295216
15392232	embplant_pt	ycf2	ycf2>>15617906	ycf2>>15617906	ycf2(268-5187,embplant_pt)>>15617906
15392234	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-919,embplant_mt)
15599738	embplant_pt	rpoC1,rpoC2	rpoC1>>rpoC2>>15320012	rpoC1>>rpoC2>>15320012	rpoC1(114-1888,embplant_pt)>>rpoC2(2088-4182,embplant_pt)>>15320012
15601508	embplant_pt	atpB,atpE,ndhC,ndhJ,ndhK	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>15602386	atpB>>atpE>>ndhC>>ndhK>>ndhJ>>15602386	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>ndhJ(5542-6010,embplant_pt)>>15602386
15601510	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>15318648	rps7>>rps12_2>>15318648	rps7(156-623,embplant_pt)>>rps12_2(677-777,embplant_pt)>>15318648
15601706	embplant_pt	petN,psbC,psbD,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>15601708	rpoC1>>rpoB>>petN>>psbM>>psbD>>psbC>>15601708	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>psbD(10451-11512,embplant_pt)>>psbC(11460-12832,embplant_pt)>>15601708
15601708	embplant_pt	psbC,psbZ	psbZ>>psbC>>15601706	psbZ>>psbC>>15601706	psbZ(1-144,embplant_pt)>>psbC(779-902,embplant_pt)>>15601706
15602088	embplant_mt	atp9	atp9>>14663820	atp9>>14663820	atp9(1843-2003,embplant_mt)>>14663820
15602386	embplant_pt	rps4	rps4>>15601508	rps4>>15601508	rps4(15-512,embplant_pt)>>15601508
15602432	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>14996080	psaA>>psaB>>psaA>>14996080	psaA(1-316,embplant_pt)>>psaB(342-2417,embplant_pt)>>psaA(1105-1246,embplant_pt)>>14996080
15602434	embplant_pt	rpl2,rpl23	rpl23>>rpl2>>15045480	rpl23>>rpl2>>15045480	rpl23(136-417,embplant_pt)>>rpl2(444-1934,embplant_pt)>>15045480
15617400	embplant_pt	psbB	psbB>>15135446	psbB>>15135446	psbB(30-1465,embplant_pt)>>15135446
15617784	embplant_pt	psaA,ycf3	ycf3>>psaA>>15602432	ycf3>>psaA>>15602432	ycf3(48-1787,embplant_pt)>>psaA(2530-4541,embplant_pt)>>15602432
15617906	embplant_pt	ycf2	ycf2>>15392232	ycf2>>15392232	ycf2(1-419,embplant_pt)>>15392232
15617970	embplant_pt	rrn23	rrn23>>15305330	rrn23>>15305330	rrn23(1578-1766,embplant_pt)>>15305330
15618314	embplant_pt	rbcL	rbcL>>15601508	rbcL>>15601508	rbcL(1-1205,embplant_pt)>>15601508
15628916	embplant_mt	cox1	cox1>>14060290	cox1>>14060290	cox1(3249-5783,embplant_mt)>>14060290
15628918	embplant_mt	cox2	cox2>>849494	cox2>>849494	cox2(179-3257,embplant_mt)>>849494
1901690	embplant_pt	ndhB	ndhB>>15335650	ndhB>>15335650	ndhB(1065-1434,embplant_pt)>>15335650
4041444	embplant_mt	ccmFN,ccmFn	ccmFn>>ccmFN	ccmFn>>ccmFN	ccmFn(1-122,embplant_mt)>>ccmFN(1-92,embplant_mt)
4309520	embplant_pt	clpP	clpP	clpP	clpP(41-233,embplant_pt)
847362	embplant_mt	ccmFN,ccmFn	ccmFn>>ccmFN	ccmFn>>ccmFN	ccmFn(394-1763,embplant_mt)>>ccmFN(394-1763,embplant_mt)
