EDGE	database	loci	loci_gene_sequential	loci_sequential	details
10621324	embplant_pt	ndhB,ycf15,ycf2	ndhB>>ycf15>>ycf2>>11060212	ndhB>>ycf15>>ycf2>>11060212	ndhB(1-1087,embplant_pt)>>ycf15(2165-2267,embplant_pt)>>ycf2(2383-2815,embplant_pt)>>11060212
10625418	embplant_pt	rbcL	rbcL>>429334	rbcL>>429334	rbcL(1-289,embplant_pt)>>429334
10631426	embplant_pt	rps4	rps4>>10651724	rps4>>10651724	rps4(1283-1451,embplant_pt)>>10651724
10632572	embplant_pt	ycf2	ycf2	ycf2	ycf2(6-185,embplant_pt)
10639714	embplant_pt	rpl23	rpl23>>10645456	rpl23>>10645456	rpl23(136-417,embplant_pt)>>10645456
10640006	embplant_pt	rpoC1	rpoC1	rpoC1	rpoC1(125-901,embplant_pt)
10645456	embplant_pt	rpl2	rpl2>>10755572	rpl2>>10755572	rpl2(85-159,embplant_pt)>>10755572
10651724	embplant_pt	rps4	rps4>>10156200	rps4>>10156200	rps4(15-230,embplant_pt)>>10156200
10659494	embplant_pt	psbZ	psbZ>>10688452	psbZ>>10688452	psbZ(88-231,embplant_pt)>>10688452
10669710	embplant_pt	atpB,atpE,ndhC,ndhK	atpB>>atpE>>ndhC>>ndhK>>11051564	atpB>>atpE>>ndhC>>ndhK>>11051564	atpB(703-2199,embplant_pt)>>atpE(2196-2585,embplant_pt)>>ndhC(4350-4712,embplant_pt)>>ndhK(4682-5443,embplant_pt)>>11051564
10672480	embplant_mt	mttB,tatC	mttB>>tatC	mttB>>tatC	mttB(720-1368,embplant_mt)>>tatC(771-1362,embplant_mt)
10679366	embplant_pt	ycf2	ycf2>>11060212	ycf2>>11060212	ycf2(1-587,embplant_pt)>>11060212
10686654	embplant_pt	rpl2	rpl2>>10755572	rpl2>>10755572	rpl2(95-458,embplant_pt)>>10755572
10688452	embplant_pt	psaB,psbZ,rps14	psaB>>rps14>>psbZ>>10659494	psaB>>rps14>>psbZ>>10659494	psaB(1-204,embplant_pt)>>rps14(327-629,embplant_pt)>>psbZ(1334-1453,embplant_pt)>>10659494
10696760	embplant_pt	ycf1	ycf1>>11062916	ycf1>>11062916	ycf1(2-1509,embplant_pt)>>11062916
10711126	embplant_mt	nad3,rps12	rps12>>nad3	rps12>>nad3	rps12(1074-1451,embplant_mt)>>nad3(1500-1856,embplant_mt)
10722004	embplant_pt	ndhB	ndhB	ndhB	ndhB(1-370,embplant_pt)
10738130	embplant_mt	ccmFC,ccmFc	ccmFc>>ccmFC	ccmFc>>ccmFC	ccmFc(434-977,embplant_mt)>>ccmFC(437-972,embplant_mt)
10740820	embplant_mt	nad7	nad7	nad7	nad7(47-164,embplant_mt)
10754674	embplant_mt;embplant_pt	rrnL;rrn23,rrn4.5,rrn5	rrn5>>rrn4.5>>rrn23>>rrnL>>11055228	rrn5>>rrn4.5>>rrn23>>rrnL>>11055228	rrn5(984-1104,embplant_pt)>>rrn4.5(1329-1430,embplant_pt)>>rrn23(1531-2263,embplant_pt)>>rrnL(1562-2081,embplant_mt)>>11055228
10755572	embplant_pt	rpl2	rpl2>>10645456	rpl2>>10645456	rpl2(1-1200,embplant_pt)>>10645456
10771464	embplant_pt	rps12_2,rps7	rps7>>rps12_2>>11046918	rps7>>rps12_2>>11046918	rps7(151-618,embplant_pt)>>rps12_2(672-772,embplant_pt)>>11046918
10779996	embplant_mt;embplant_pt	rrnS;rrn16	rrnS>>rrn16>>rrnS>>rrn16	rrnS>>rrn16>>rrnS>>rrn16	rrnS(47-588,embplant_mt)>>rrn16(215-476,embplant_pt)>>rrnS(699-1960,embplant_mt)>>rrn16(846-1704,embplant_pt)
10784620	embplant_mt	atp8	atp8>>10457508	atp8>>10457508	atp8(3-329,embplant_mt)>>10457508
10796226	embplant_pt	ndhB	ndhB>>11061304	ndhB>>11061304	ndhB(245-661,embplant_pt)>>11061304
10811848	embplant_pt	infA,petB,petD,psbH,psbN,psbT,rpl14,rpl16,rpl22,rpl36,rpoA,rps11,rps19,rps3,rps8	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>11004796	rps19>>rpl22>>rps3>>rpl16>>rpl14>>rps8>>infA>>rpl36>>rps11>>rpoA>>petD>>petB>>psbH>>psbN>>psbT>>11004796	rps19(41-318,embplant_pt)>>rpl22(417-719,embplant_pt)>>rps3(793-1446,embplant_pt)>>rpl16(2358-2843,embplant_pt)>>rpl14(2984-3352,embplant_pt)>>rps8(3557-3959,embplant_pt)>>infA(4075-4308,embplant_pt)>>rpl36(4405-4518,embplant_pt)>>rps11(4625-5036,embplant_pt)>>rpoA(5115-6110,embplant_pt)>>petD(6311-7557,embplant_pt)>>petB(7772-9161,embplant_pt)>>psbH(9278-9498,embplant_pt)>>psbN(9610-9740,embplant_pt)>>psbT(9802-9908,embplant_pt)>>11004796
10887904	embplant_pt	accD,cemA,clpP,petA,petG,psaI,psaJ,psbB,psbE,psbF,psbJ,psbL,rpl20,rpl33,rps12_1,rps18,ycf4	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>2920430	psbB>>clpP>>rps12_1>>rpl20>>rps18>>rpl33>>psaJ>>petG>>psbE>>psbF>>psbL>>psbJ>>petA>>cemA>>ycf4>>psaI>>accD>>2920430	psbB(1-166,embplant_pt)>>clpP(628-2660,embplant_pt)>>rps12_1(2797-2910,embplant_pt)>>rpl20(3727-4084,embplant_pt)>>rps18(4361-4666,embplant_pt)>>rpl33(4813-5019,embplant_pt)>>psaJ(5490-5624,embplant_pt)>>petG(6330-6443,embplant_pt)>>psbE(7590-7841,embplant_pt)>>psbF(7856-7975,embplant_pt)>>psbL(7999-8115,embplant_pt)>>psbJ(8249-8371,embplant_pt)>>petA(9413-10375,embplant_pt)>>cemA(10585-11271,embplant_pt)>>ycf4(12143-12710,embplant_pt)>>psaI(13141-13251,embplant_pt)>>accD(13998-14825,embplant_pt)>>2920430
10910242	embplant_pt	petN,psbM,rpoB,rpoC1	rpoC1>>rpoB>>petN>>psbM>>11037718	rpoC1>>rpoB>>petN>>psbM>>11037718	rpoC1(143-996,embplant_pt)>>rpoB(1025-4235,embplant_pt)>>petN(6295-6384,embplant_pt)>>psbM(7249-9104,embplant_pt)>>11037718
10967822	embplant_pt	psaA	psaA>>685746	psaA>>685746	psaA(568-772,embplant_pt)>>685746
11004796	embplant_pt	psbB	psbB>>10092016	psbB>>10092016	psbB(30-434,embplant_pt)>>10092016
11024820	embplant_pt	rpoC2	rpoC2>>11054996	rpoC2>>11054996	rpoC2(3-302,embplant_pt)>>11054996
11025412	embplant_pt	ccsA,ndhA,ndhD,ndhE,ndhF,ndhG,ndhH,ndhI,psaC,rpl32,rps15,ycf1	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>986564	ndhF>>rpl32>>ccsA>>ndhD>>psaC>>ndhE>>ndhG>>ndhI>>ndhA>>ndhH>>rps15>>ycf1>>986564	ndhF(428-1801,embplant_pt)>>rpl32(2227-2380,embplant_pt)>>ccsA(3446-4397,embplant_pt)>>ndhD(4656-6158,embplant_pt)>>psaC(6278-6523,embplant_pt)>>ndhE(6773-7075,embplant_pt)>>ndhG(7295-7820,embplant_pt)>>ndhI(8203-8676,embplant_pt)>>ndhA(8750-10764,embplant_pt)>>ndhH(10789-11970,embplant_pt)>>rps15(12068-12300,embplant_pt)>>ycf1(12719-15623,embplant_pt)>>986564
11032768	embplant_pt	ndhF	ndhF>>11025412	ndhF>>11025412	ndhF(95-480,embplant_pt)>>11025412
11034736	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>11050824	rrn23>>rrnL>>11050824	rrn23(1-1734,embplant_pt)>>rrnL(97-213,embplant_mt)>>11050824
11035494	embplant_pt	rpoC1	rpoC1>>10910242	rpoC1>>10910242	rpoC1(1-1301,embplant_pt)>>10910242
11036840	embplant_pt	psaA,psaB	psaA>>psaB>>psaA>>10688452	psaA>>psaB>>psaA>>10688452	psaA(1-68,embplant_pt)>>psaB(94-2169,embplant_pt)>>psaA(857-998,embplant_pt)>>10688452
11037718	embplant_pt	psbC,psbD	psbD>>psbC>>10503712	psbD>>psbC>>10503712	psbD(362-1423,embplant_pt)>>psbC(1371-2743,embplant_pt)>>10503712
11046918	embplant_pt	rps12_2	rps12_2>>10771464	rps12_2>>10771464	rps12_2(1-616,embplant_pt)>>10771464
11050026	embplant_pt	atpA,atpF,atpH,atpI,matK,psbA,psbI,psbK,rpoC2,rps16,rps2	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>10686654	rpoC2>>rps2>>atpI>>atpH>>atpF>>atpA>>psbI>>psbK>>rps16>>matK>>psbA>>10686654	rpoC2(1-2916,embplant_pt)>>rps2(3143-3848,embplant_pt)>>atpI(4085-4828,embplant_pt)>>atpH(5914-6159,embplant_pt)>>atpF(6545-7814,embplant_pt)>>atpA(7879-9402,embplant_pt)>>psbI(11537-11647,embplant_pt)>>psbK(12038-12223,embplant_pt)>>rps16(13326-14472,embplant_pt)>>matK(16045-17490,embplant_pt)>>psbA(18135-19193,embplant_pt)>>10686654
11050824	embplant_pt	rrn23	rrn23>>10768662	rrn23>>10768662	rrn23(1-189,embplant_pt)>>10768662
11051564	embplant_pt	ndhJ	ndhJ>>10669710	ndhJ>>10669710	ndhJ(1-467,embplant_pt)>>10669710
11052448	embplant_mt;embplant_pt	rrnS;rps12_2,rrn16	rps12_2>>rrn16>>rrnS>>10384214	rps12_2>>rrn16>>rrnS>>10384214	rps12_2(1-224,embplant_pt)>>rrn16(2144-3634,embplant_pt)>>rrnS(2357-3510,embplant_mt)>>10384214
11054996	embplant_pt	rpoC1,rpoC2	rpoC2>>rpoC1>>10480156	rpoC2>>rpoC1>>10480156	rpoC2(1-1055,embplant_pt)>>rpoC1(1255-1495,embplant_pt)>>10480156
11055152	embplant_pt	psbB	psbB>>10092016	psbB>>10092016	psbB(1-907,embplant_pt)>>10092016
11055228	embplant_mt;embplant_pt	rrnL;rrn23	rrn23>>rrnL>>10754674	rrn23>>rrnL>>10754674	rrn23(1-382,embplant_pt)>>rrnL(10-288,embplant_mt)>>10754674
11055404	embplant_pt	ycf3	ycf3>>10367850	ycf3>>10367850	ycf3(37-1776,embplant_pt)>>10367850
11057580	embplant_pt	psaA	psaA>>11036840	psaA>>11036840	psaA(1-646,embplant_pt)>>11036840
11060212	embplant_pt	ycf2	ycf2>>10679366	ycf2>>10679366	ycf2(3-787,embplant_pt)>>10679366
11060340	embplant_pt	rbcL	rbcL>>10669710	rbcL>>10669710	rbcL(1-214,embplant_pt)>>10669710
11061298	embplant_pt	psaA	psaA>>10487704	psaA>>10487704	psaA(1-1195,embplant_pt)>>10487704
11061304	embplant_pt	ndhB	ndhB>>10796226	ndhB>>10796226	ndhB(1-803,embplant_pt)>>10796226
11061824	embplant_pt	rbcL	rbcL>>10375076	rbcL>>10375076	rbcL(1-532,embplant_pt)>>10375076
11062916	embplant_pt	ycf1	ycf1>>10696760	ycf1>>10696760	ycf1(377-1131,embplant_pt)>>10696760
11239468	embplant_pt	ycf2	ycf2>>2982048	ycf2>>2982048	ycf2(268-5187,embplant_pt)>>2982048
11239470	embplant_mt	ccmC	ccmC	ccmC	ccmC(201-429,embplant_mt)
1282382	embplant_mt	ccmFC,ccmFc	ccmFc>>ccmFC	ccmFc>>ccmFC	ccmFc(12-778,embplant_mt)>>ccmFC(12-778,embplant_mt)
1291218	embplant_mt	cob	cob	cob	cob(1-632,embplant_mt)
1746934	embplant_pt	ycf3	ycf3	ycf3	ycf3(31-182,embplant_pt)
1773706	embplant_mt	ccmFN,ccmFn	ccmFn>>ccmFN	ccmFn>>ccmFN	ccmFn(264-1235,embplant_mt)>>ccmFN(264-1233,embplant_mt)
1933056	embplant_pt	psaA,rpl2	rpl2>>psaA>>11036840	rpl2>>psaA>>11036840	rpl2(3-75,embplant_pt)>>psaA(63-130,embplant_pt)>>11036840
2323012	embplant_pt	psaA	psaA>>11057580	psaA>>11057580	psaA(1-144,embplant_pt)>>11057580
2381738	embplant_pt	ycf2	ycf2>>2982048	ycf2>>2982048	ycf2(1-251,embplant_pt)>>2982048
2616590	embplant_pt	rrn23	rrn23	rrn23	rrn23(1-484,embplant_pt)
289256	embplant_pt	rpl2	rpl2>>10639714	rpl2>>10639714	rpl2(1-75,embplant_pt)>>10639714
2982048	embplant_pt	ycf2	ycf2>>10609920	ycf2>>10609920	ycf2(1-114,embplant_pt)>>10609920
3163036	embplant_pt	rpoC1	rpoC1>>11054996	rpoC1>>11054996	rpoC1(1-375,embplant_pt)>>11054996
670942	embplant_mt	atp6	atp6	atp6	atp6(1-459,embplant_mt)
685746	embplant_pt	psaA	psaA>>11061298	psaA>>11061298	psaA(1-216,embplant_pt)>>11061298
836170	embplant_mt	atp6	atp6	atp6	atp6(487-610,embplant_mt)
92602	embplant_pt	rbcL	rbcL>>11060340	rbcL>>11060340	rbcL(1-277,embplant_pt)>>11060340
971940	embplant_pt	ndhB	ndhB	ndhB	ndhB(1-75,embplant_pt)
9963490	embplant_pt	psaA	psaA>>11061298	psaA>>11061298	psaA(1-75,embplant_pt)>>11061298
9977598	embplant_mt	cox1	cox1	cox1	cox1(1-218,embplant_mt)
